2.0 526.235294118 69.2 67.4 8.4 0.0
1.0 470.3 66.2 73.2 7.8 0.0
1.0 390.2 66.0 69.4 7.6 0.0
2.0 422.214285714 62.6 66.8 8.0 0.0
1.0 505.272727273 65.0 68.0 10.0 0.0
1.0 899.818181818 66.0 70.0 9.0 0.0
2.0 422.210526316 64.0 65.0 8.0 0.0
1.0 537.833333333 61.0 70.0 9.0 0.0
3.0 471.0 69.0 73.0 6.8 0.0
2.0 485.533333333 68.6 70.2 8.2 0.0
1.0 399.9 65.2 63.8 10.2 0.0
3.0 326.2 62.6 66.8 8.0 0.0
3.0 755.0 70.4 73.2 7.4 0.0
2.0 523.214285714 67.6 71.0 8.0 0.0
1.0 491.0 72.6 66.6 7.4 0.0
1.0 689.846153846 64.2 70.6 8.0 0.0
3.0 1765.14285714 64.0 77.0 8.0 0.0
3.0 242.5 65.0 73.0 10.0 0.0
0.0 416.0 70.0 70.0 7.0 0.0
1.0 358.25 66.6 73.2 7.4 0.0
2.0 451.416666667 66.8 72.4 7.2 0.0
3.0 775.571428571 70.6 65.4 8.0 0.002
3.0 514.0 68.0 70.0 7.8 0.0
3.0 401.5 62.0 68.4 8.0 0.0
1.0 609.777777778 63.2 65.0 7.2 0.0
3.0 572.0 63.2 65.0 7.2 0.0
2.0 355.272727273 68.0 70.4 8.0 0.0
3.0 456.0 77.2 53.0 6.0 0.0
2.0 486.192307692 69.8 70.8 6.6 0.0
3.0 336.0 68.4 65.0 6.0 0.0
1.0 1783.25 60.0 67.0 12.0 0.0
2.0 693.0 69.0 71.2 7.6 0.0
3.0 382.5 67.8 68.8 6.8 0.0
1.0 382.363636364 67.0 69.0 13.0 0.0
3.0 255.666666667 65.6 57.4 6.6 0.0
2.0 658.1875 63.2 70.4 9.6 0.0
0.0 452.0 70.0 67.0 11.0 0.0
3.0 506.6 66.2 62.2 7.6 0.0
2.0 466.047619048 67.0 75.0 7.0 0.0
0.0 157.0 60.0 74.0 11.0 0.0
3.0 429.0 71.0 69.0 7.6 0.0
2.0 10476.4375 77.2 53.0 6.0 0.0
