3 345.5 2.0 72.0 72.0 4.0 0.0
1 756.0 0.0 59.2 68.6 8.2 0.02
2 78287.0 0.0 56.0 77.0 1.0 0.0
1 1047.0 2.0 60.0 73.6 3.2 0.0
3 304.0 2.0 68.0 74.0 5.0 0.0
2 327.0 1.0 69.8 70.8 6.6 0.0
2 3320.0 2.0 72.4 50.0 3.8 0.0
1 750.0 0.0 57.8 47.8 6.8 0.0
2 348.0 2.0 66.0 67.0 7.0 0.0
3 63023.0 2.0 56.6 66.6 2.4 0.0
3 340.0 2.0 76.0 39.0 1.0 0.0
1 230.0 3.0 48.8 71.8 3.8 0.0
3 175.0 0.0 47.6 69.0 2.0 0.0
2 470.5 1.0 71.0 71.0 3.0 0.0
3 100.0 0.0 50.0 80.0 1.0 0.0
1 703.0 0.0 60.4 60.0 12.8 0.0
2 6212.0 0.0 67.8 60.8 6.6 0.0
1 247.0 2.0 62.0 64.2 3.4 0.0
2 189.0 3.0 57.0 93.0 1.0 0.0
1 705.0 0.0 53.4 52.6 2.2 0.0
1 13233.0 2.0 62.0 60.2 11.8 0.0
3 3266.0 0.0 57.2 74.2 7.8 0.19
2 248.5 3.0 49.0 82.0 1.0 0.0
2 6029.0 0.0 60.6 58.2 6.8 0.0
1 982.0 0.0 62.0 71.0 2.0 0.0
1 184.0 0.0 46.4 37.2 6.2 0.0
3 414.0 2.0 66.0 78.0 4.0 0.0
3 278.0 0.0 45.8 74.0 2.4 0.0
2 924.0 0.0 58.0 71.0 8.0 0.0
1 297.5 2.0 65.0 81.0 2.0 0.0
3 247.0 1.0 66.2 62.2 7.6 0.0
2 246.0 2.0 64.0 73.6 6.2 0.0
2 1657.0 2.0 70.0 66.8 7.2 0.0
2 242.0 0.0 65.6 60.0 4.0 0.0
2 264.0 2.0 66.0 74.0 8.0 0.0
2 101.0 0.0 58.0 73.0 4.0 0.0
1 179.0 2.0 68.0 65.8 9.0 0.0
1 917.0 0.0 53.4 81.8 4.6 0.004
1 655.0 0.0 58.0 85.0 9.0 0.01
1 861.0 0.0 70.0 48.0 5.2 0.0
1 277.0 2.0 60.2 70.2 6.8 0.042
2 230.0 2.0 70.0 74.0 4.0 0.0
2 709.0 2.0 53.0 69.2 1.0 0.0
2 804.0 2.0 63.8 75.4 8.2 0.0
1 207.0 0.0 46.4 51.4 13.6 0.0
2 270.0 0.0 50.0 86.0 2.0 0.0
2 366.0 1.0 68.0 67.0 9.0 0.0
1 308.5 1.0 68.0 72.0 3.0 0.0
2 260.0 2.0 70.0 48.0 1.0 0.0
3 277.0 0.0 55.4 72.6 2.8 0.0
2 173.0 0.0 58.8 61.6 12.2 0.016
2 274.0 2.0 66.0 69.0 1.0 0.0
1 235.0 2.0 65.6 75.0 8.0 0.0
2 664.0 0.0 57.8 47.8 6.8 0.0
1 756.0 0.0 57.4 53.0 6.2 0.0
1 963.0 2.0 68.2 75.2 5.8 0.0
2 1251.66666667 0.0 60.0 45.0 7.8 0.0
2 235.0 0.0 61.4 73.0 8.2 0.0
2 225.0 0.0 69.4 63.8 5.0 0.0
1 760.0 0.0 66.6 64.0 3.6 0.0
1 74.0 0.0 64.2 44.2 9.0 0.0
2 551.0 2.0 65.4 73.2 5.2 0.0
3 194.0 2.0 65.2 72.2 3.2 0.002
2 268.0 0.0 58.4 50.0 4.4 0.0
2 232.0 2.0 62.0 73.0 1.0 0.0
3 134.0 2.0 58.4 78.2 3.8 0.0
1 387.0 2.0 61.2 59.0 3.6 0.032
1 650.0 0.0 56.0 53.4 8.0 0.0
1 105.0 2.0 57.8 77.2 3.4 0.0
1 1277.0 0.0 58.8 75.6 6.4 0.004
1 649.0 0.0 60.2 76.8 6.4 0.0
3 660.5 0.0 62.2 64.0 11.6 0.0
2 3151.5 0.0 55.4 72.6 2.8 0.0
2 59368.0 0.0 45.0 83.0 1.0 0.0
2 248.0 2.0 68.8 64.2 7.2 0.342
2 429.0 0.0 66.0 48.0 3.0 0.0
2 142.0 0.0 53.4 70.4 7.4 0.0
2 269.0 0.0 61.0 64.0 5.0 0.0
2 541.0 1.0 67.6 71.8 6.0 0.0
3 1463.0 0.0 57.8 75.4 10.6 0.762
2 331.0 0.0 54.0 84.4 3.6 0.0
2 553.5 2.0 72.0 57.2 3.6 0.0
2 13656.0 3.0 52.0 74.0 1.0 0.0
2 143.0 1.0 69.0 71.2 7.6 0.0
1 800.0 1.0 70.4 48.2 6.0 0.0
3 1259.66666667 0.0 58.2 57.0 3.0 0.0
1 1407.5 0.0 58.4 50.0 4.4 0.0
3 112.0 2.0 58.0 78.0 5.0 0.0
2 505.0 2.0 58.8 46.6 3.0 0.0
2 5668.0 0.0 53.4 85.8 3.0 0.0
1 399.0 0.0 63.0 57.2 7.8 0.0
1 1144.5 1.0 70.8 58.2 8.2 0.0
3 1485.0 0.0 58.2 62.0 6.8 0.0
1 116.0 2.0 59.8 80.6 8.6 0.056
2 498.0 1.0 69.4 72.8 7.6 0.0
1 224.0 2.0 66.0 64.0 9.6 0.0
2 359.0 1.0 77.2 53.0 6.0 0.0
1 288.0 1.0 69.0 71.2 7.6 0.0
2 387.0 2.0 60.8 58.6 3.2 0.0
2 82.0 1.0 68.0 71.0 7.0 0.0
1 177.0 3.0 57.8 82.0 3.2 0.0
2 5262.0 0.0 52.8 70.0 1.8 0.0
2 1378.0 2.0 62.8 64.0 3.0 0.0
2 102182.0 2.0 60.0 66.0 1.0 0.0
0 173.0 2.0 55.2 69.8 1.6 0.0
2 422.0 1.0 71.2 70.2 9.0 0.0
2 310.0 1.0 64.8 74.6 8.4 0.0
1 219.0 3.0 56.0 74.6 6.2 0.0
2 272.0 2.0 66.0 65.0 4.0 0.0
2 224.0 2.0 57.6 66.8 2.0 0.0
2 1124.57142857 0.0 72.8 36.6 5.0 0.0
1 826.0 0.0 58.8 70.0 6.8 0.0
2 262.0 0.0 63.0 66.0 3.0 0.0
0 158.0 2.0 64.8 74.6 9.0 0.106
1 209.0 3.0 58.0 76.2 2.8 0.004
2 1210.0 0.0 56.2 80.4 3.6 0.0
1 69840.0 0.0 52.4 62.2 7.0 0.002
2 241.0 2.0 58.0 77.0 4.0 0.0
2 1063.0 0.0 60.2 72.0 11.0 0.092
2 324.0 1.0 70.4 48.2 6.0 0.0
3 85258.0 0.0 56.0 75.0 5.0 0.0
2 255.5 2.0 60.0 87.0 4.0 0.0
2 390.0 2.0 72.2 70.0 7.6 0.0
2 408.0 1.0 67.6 71.0 8.0 0.0
1 315.0 2.0 68.6 71.2 7.2 0.0
2 3309.0 3.0 53.2 73.2 4.8 0.078
2 265.0 0.0 64.0 64.0 4.0 0.0
1 4423.0 2.0 54.6 66.8 1.6 0.0
2 1083.0 2.0 71.6 43.0 3.6 0.0
2 4498.5 2.0 70.8 74.0 7.4 0.0
2 145.0 0.0 66.6 64.0 3.6 0.0
2 449.0 1.0 73.0 68.8 5.6 0.0
2 1290.0 0.0 62.0 69.0 1.0 0.0
0 116.0 2.0 55.4 68.0 3.6 0.0
3 165.0 2.0 60.8 76.4 3.0 0.0
1 682.0 0.0 60.4 78.8 7.2 0.0
2 314.5 2.0 76.0 44.0 1.0 0.0
1 750.0 0.0 62.2 68.4 5.6 0.0
1 220.0 0.0 59.4 60.4 3.6 0.0
2 437.0 1.0 67.8 72.0 8.6 0.0
1 178.0 2.0 68.8 64.2 7.2 0.342
2 439.0 1.0 68.0 72.0 4.0 0.0
2 572.0 3.0 53.0 80.4 6.0 0.104
1 219.5 2.0 74.0 53.0 1.0 0.0
2 293.0 2.0 64.2 43.4 3.2 0.0
1 165.0 3.0 55.0 78.2 7.2 0.024
2 5641.5 0.0 63.0 60.4 4.2 0.0
2 282.0 0.0 55.2 73.8 2.0 0.0
3 174.0 2.0 58.8 46.6 3.0 0.0
2 213.0 2.0 59.2 62.4 4.2 0.0
1 239.0 2.0 57.6 65.8 9.6 0.0
