0 108.0 2.0 64.8 78.0 6.2 0.0
2 807.153846154 0.0 56.8 69.0 8.6 0.0
1 384.0 1.0 64.8 74.6 8.4 0.0
1 566.75 0.0 54.0 83.0 3.0 0.0
1 593.0 2.0 67.2 67.8 5.6 0.0
2 386.0 3.0 61.0 86.0 12.0 1.43
1 5180.5 1.0 68.0 70.8 7.4 0.0
1 496.1 0.0 61.0 73.2 6.0 0.04
2 369.266666667 2.0 61.4 68.4 4.2 0.0
2 575.846153846 1.0 65.6 57.4 6.6 0.0
2 425.866666667 3.0 51.0 69.0 14.0 0.0
3 198.0 0.0 54.0 87.0 5.0 0.0
2 445.333333333 0.0 60.8 72.8 5.4 0.0
1 2587.33333333 1.0 66.6 73.2 7.4 0.0
3 591.166666667 2.0 67.2 73.2 5.6 0.0
2 588.0 1.0 67.0 63.0 9.0 0.0
2 7414.57142857 1.0 63.6 62.8 9.0 0.0
2 491.0 3.0 44.4 63.8 1.4 0.0
1 8240.0 1.0 68.0 69.8 7.2 0.0
3 242.75 3.0 57.0 89.0 3.0 0.0
3 389.666666667 0.0 60.4 78.8 7.2 0.0
3 333.666666667 0.0 50.0 60.8 1.2 0.0
0 160.0 3.0 45.0 65.0 9.0 0.29
2 410.333333333 3.0 50.0 64.0 2.0 0.0
1 458.0 2.0 53.4 63.6 3.2 0.0
3 182.0 0.0 56.0 72.0 15.0 0.0
2 9389.0 0.0 63.0 60.0 6.0 0.0
2 378.5 0.0 52.4 69.2 1.2 0.0
3 235.0 0.0 51.0 73.0 5.0 0.0
2 496.5 0.0 53.0 63.0 10.0 0.0
1 341.166666667 0.0 54.0 68.6 5.8 0.0
2 381.266666667 2.0 65.4 46.8 3.6 0.0
2 598.666666667 2.0 55.0 78.0 3.0 0.0
1 280.0 3.0 39.2 60.2 4.6 0.0
1 419.0 2.0 62.6 74.2 6.0 0.006
2 609.0 0.0 56.8 54.4 1.8 0.0
2 568.5 2.0 65.6 70.6 4.8 0.0
3 740.0 0.0 59.2 77.0 6.4 0.008
1 427.0 2.0 60.6 58.2 2.0 0.0
2 558.272727273 0.0 64.0 68.6 5.0 0.0
1 397.5 0.0 63.0 66.2 7.2 0.0
1 288.142857143 0.0 50.4 78.8 2.6 0.0
3 501.0 0.0 51.0 73.0 6.0 0.0
2 424.75 0.0 57.0 48.0 13.0 0.0
3 448.0 0.0 71.0 45.0 6.0 0.0
1 509.777777778 2.0 68.6 73.6 6.2 0.0
1 521.428571429 0.0 60.4 78.8 7.2 0.0
0 432.0 0.0 55.0 73.0 11.0 0.0
2 495.272727273 0.0 62.0 62.4 11.0 0.0
1 647.777777778 0.0 57.0 67.0 6.0 0.0
1 427.5 3.0 43.6 65.4 5.4 0.122
1 325.333333333 1.0 68.8 70.2 7.2 0.0
0 292.0 0.0 67.0 55.0 6.0 0.0
0 2802.66666667 0.0 55.8 76.6 2.2 0.0
1 337.0 3.0 57.0 80.0 14.0 3.12
1 3028.0 2.0 64.8 74.6 9.0 0.106
3 424.0 2.0 62.0 68.0 9.0 0.0
1 479.0 0.0 63.0 62.0 3.0 0.0
3 546.25 2.0 57.8 77.2 3.4 0.0
3 513.0 1.0 61.0 70.0 14.0 0.0
2 364.6 0.0 55.0 74.0 4.0 0.0
0 659.0 3.0 56.0 74.6 6.2 0.0
3 323.0 1.0 71.0 69.0 7.6 0.0
2 541.0 2.0 69.6 68.8 4.8 0.0
3 391.666666667 0.0 60.2 76.8 6.4 0.0
0 285.0 2.0 60.0 67.0 9.0 0.0
2 435.684210526 0.0 57.4 67.2 5.6 0.0
3 155.0 0.0 46.4 51.4 13.6 0.0
1 414.0 1.0 67.6 66.8 6.2 0.0
1 287.0 0.0 55.4 68.6 7.4 0.008
0 750.0 0.0 54.0 69.0 8.0 0.0
2 397.133333333 0.0 56.0 82.0 1.0 0.0
2 873.0 0.0 52.8 62.6 2.4 0.0
2 576.5 0.0 45.8 74.0 2.4 0.0
2 538.222222222 0.0 52.8 70.2 6.6 0.008
2 456.538461538 2.0 64.8 64.6 2.4 0.0
1 451.571428571 2.0 62.6 64.8 4.4 0.0
2 478.6875 2.0 58.8 46.6 3.0 0.0
1 832.166666667 0.0 48.8 70.8 5.8 0.0
2 485.333333333 0.0 62.8 67.0 6.4 0.0
2 377.444444444 0.0 55.0 74.0 12.0 0.57
