2 3381.0 3.0 52.2 66.4 1.2 0.0
2 8482.0 0.0 54.4 66.8 4.8 0.0
2 8082.66666667 0.0 67.0 49.6 6.0 0.0
1 80980.5 0.0 57.4 81.4 8.6 0.296
3 2517.5 2.0 67.2 35.6 2.4 0.0
1 32387.0 2.0 62.0 64.2 3.4 0.0
1 6025.0 3.0 52.2 66.4 1.2 0.0
2 963.5 2.0 72.2 70.0 7.6 0.0
1 208.0 2.0 58.6 78.4 4.2 0.0
1 135.0 2.0 53.0 69.2 1.0 0.0
2 1481.0 2.0 71.4 65.6 5.8 0.0
1 3555.0 2.0 68.4 73.0 8.4 0.0
2 7006.5 2.0 55.4 68.0 3.6 0.0
2 1918.5 3.0 53.2 73.2 4.8 0.078
3 890.0 0.0 55.0 86.0 3.0 0.0
2 1391.5 0.0 58.8 70.0 6.8 0.0
3 284.0 2.0 65.4 73.2 5.2 0.0
1 4996.5 3.0 61.6 80.6 4.6 0.006
3 806.0 2.0 70.0 69.0 6.0 0.0
2 570.0 0.0 58.6 66.0 5.2 0.0
2 1654.0 0.0 57.0 46.0 3.0 0.0
2 1503.0 0.0 58.6 75.4 4.8 0.0
2 5945.0 3.0 54.6 69.6 2.0 0.0
0 1471.0 0.0 58.0 69.0 7.0 0.01
2 81569.0 0.0 59.2 60.6 9.4 0.0
2 33910.5 2.0 55.2 76.6 2.6 0.0
1 4396.0 1.0 67.8 73.0 7.2 0.0
2 1562.0 2.0 57.6 71.6 5.6 0.0
3 133.0 0.0 52.8 62.6 2.4 0.0
1 900.0 0.0 55.6 85.8 5.0 0.006
3 138.0 0.0 60.8 68.2 6.8 0.0
1 4203.0 1.0 68.4 75.0 6.2 0.0
2 267.0 2.0 62.8 50.8 6.4 0.0
2 149.0 2.0 64.8 71.0 7.6 0.0
2 7795.5 0.0 57.0 60.6 3.8 0.0
2 5876.0 0.0 60.8 56.6 8.4 0.0
2 145.0 2.0 60.2 78.4 3.2 0.004
3 1212.0 2.0 55.8 67.0 1.8 0.0
