2.0 591.375 51.0 62.0 2.0 0.0
2.0 275.0 50.6 72.8 4.2 0.0
0.0 258.0 43.6 65.4 5.4 0.122
2.0 265.0 58.0 76.2 2.8 0.004
3.0 293.0 52.8 78.2 5.0 0.0
3.0 681.0 43.2 51.0 3.4 0.0
2.0 224.0 60.0 75.0 4.0 0.0
2.0 258.0 57.8 82.0 3.2 0.0
2.0 245.666666667 41.0 60.2 1.2 0.0
1.0 300.0 58.0 87.0 3.0 0.0
0.0 251.0 44.4 63.8 1.4 0.0
1.0 443.0 60.4 82.8 6.4 0.028
2.0 426.5 48.2 69.2 1.0 0.0
1.0 409.0 58.2 86.0 7.0 0.94
2.0 347.0 50.0 66.6 8.4 0.0
0.0 269.0 48.0 43.6 2.4 0.0
2.0 261.666666667 56.0 74.6 6.2 0.0
0.0 281.0 58.2 86.0 7.0 0.94
1.0 441.0 59.6 79.4 7.4 0.002
1.0 249.0 52.8 78.2 5.0 0.0
2.0 256.0 46.2 70.8 2.2 0.0
0.0 306.0 50.6 61.4 7.4 0.0
2.0 412.0 50.4 82.2 1.8 0.004
2.0 295.0 53.0 80.4 6.0 0.104
2.0 228.6 61.6 80.6 4.6 0.006
2.0 256.0 59.6 79.4 7.4 0.002
2.0 316.8 58.8 83.0 2.8 0.0
1.0 263.0 41.0 60.2 1.2 0.0
3.0 366.0 46.2 70.8 2.2 0.0
0.0 239.0 51.4 60.0 1.0 0.0
2.0 281.5 52.8 78.2 5.0 0.0
0.0 14409.6666667 49.6 70.2 3.2 0.0
1.0 438.0 47.8 64.8 1.0 0.0
0.0 173.0 54.6 69.6 2.0 0.0
2.0 366.0 48.0 71.2 2.2 0.0
2.0 2813.75 60.4 82.8 6.4 0.028
1.0 354.0 43.6 65.4 5.4 0.122
1.0 306.5 61.0 84.0 4.0 0.01
1.0 973.5 40.6 50.8 2.2 0.0
3.0 226.0 50.6 72.8 4.2 0.0
0.0 307.0 61.6 80.6 4.6 0.006
1.0 154.0 51.0 62.0 2.0 0.0
2.0 220.0 55.0 78.2 7.2 0.024
1.0 1456.0 39.2 60.2 4.6 0.0
2.0 275.333333333 43.6 65.4 5.4 0.122
2.0 277.75 58.2 86.0 7.0 0.94
3.0 15724.5 61.6 80.6 4.6 0.006
2.0 412.0 59.8 81.2 3.0 0.028
3.0 193.0 60.6 76.8 3.6 0.002
2.0 572.5 47.4 65.4 1.0 0.0
2.0 1187.0 50.4 63.0 1.8 0.0
2.0 187.0 52.0 47.0 2.0 0.0
2.0 2675.0 52.2 66.4 1.2 0.0
1.0 456.0 57.8 82.0 3.2 0.0
2.0 248.166666667 43.2 51.0 3.4 0.0
1.0 353.0 53.0 68.0 3.0 0.0
1.0 353.0 60.6 76.8 3.6 0.002
1.0 1031.0 50.0 72.0 4.0 0.0
1.0 317.0 55.8 80.6 9.4 0.114
2.0 181.0 62.0 78.0 4.0 0.02
2.0 248.666666667 51.4 61.8 1.2 0.0
0.0 264.0 48.2 69.2 1.0 0.0
2.0 286.2 48.0 60.0 3.0 0.0
1.0 348.5 48.0 71.2 2.2 0.0
2.0 252.0 51.4 60.0 1.0 0.0
1.0 379.0 40.2 49.2 4.2 0.0
2.0 260.75 40.2 49.2 4.2 0.0
1.0 284.0 48.0 43.6 2.4 0.0
1.0 111.0 52.0 64.0 1.2 0.0
1.0 321.0 55.0 76.0 8.0 0.55
3.0 968.0 50.4 66.2 1.4 0.0
0.0 290.0 58.8 83.0 2.8 0.0
2.0 894.0 49.6 70.2 3.2 0.0
3.0 363.0 49.6 70.2 3.2 0.0
0.0 284.0 40.6 50.8 2.2 0.0
1.0 295.5 44.4 59.4 1.4 0.0
1.0 419.0 51.4 61.8 1.2 0.0
1.0 384.0 50.6 61.4 7.4 0.0
3.0 783.0 49.0 53.0 6.0 0.0
1.0 279.5 44.4 63.8 1.4 0.0
0.0 246.0 40.2 49.2 4.2 0.0
2.0 502.0 52.0 64.0 1.2 0.0
2.0 340.0 46.0 67.0 4.0 0.0
1.0 8926.5 46.2 70.8 2.2 0.0
1.0 404.0 50.0 66.6 8.4 0.0
2.0 1427.0 58.0 83.0 2.2 0.004
0.0 258.0 43.2 51.0 3.4 0.0
0.0 275.0 52.0 64.0 1.2 0.0
0.0 263.0 52.8 78.2 5.0 0.0
1.0 173.5 58.0 84.0 2.0 0.0
2.0 341.666666667 48.0 43.6 2.4 0.0
0.0 292.0 50.0 66.6 8.4 0.0
0.0 261.0 44.4 59.4 1.4 0.0
1.0 453.0 56.0 74.6 6.2 0.0
1.0 438.0 59.8 81.2 3.0 0.028
2.0 9607.0 51.6 56.8 10.4 0.0
0.0 260.0 41.0 60.2 1.2 0.0
0.0 283.0 56.0 74.6 6.2 0.0
2.0 253.8 56.0 76.6 8.6 0.306
2.0 254.0 50.6 61.4 7.4 0.0
3.0 274.0 44.0 58.0 1.0 0.0
1.0 200.0 44.0 59.0 2.0 0.0
0.0 307.0 46.2 70.8 2.2 0.0
1.0 339.0 51.4 60.0 1.0 0.0
2.0 254.0 50.2 54.2 8.2 0.0
2.0 304.0 53.2 63.8 1.6 0.0
0.0 265.0 53.2 63.8 1.6 0.0
2.0 242.5 55.8 80.6 9.4 0.114
