575 55.2 57.6 3.0 0.0
629 65.4 46.8 3.6 0.0
423 56.0 80.2 3.0 0.002
536 51.6 69.0 1.4 0.0
492 67.8 68.6 4.0 0.0
613 62.8 64.0 3.0 0.0
509 62.8 50.8 6.4 0.0
521 63.0 79.6 6.4 0.0
535 67.2 73.2 5.6 0.0
364 66.0 64.0 9.6 0.0
578 66.0 67.0 7.0 0.0
636 71.4 67.6 4.6 0.0
7830 69.2 72.8 5.2 0.0
3071 68.6 68.8 5.8 0.0
627 72.2 70.0 7.6 0.0
353 53.4 63.6 3.2 0.0
511 55.2 78.6 4.0 0.0
10814 70.0 66.8 4.6 0.0
3273 65.8 68.8 5.6 0.0
406 63.0 60.2 6.4 0.0
685 70.6 73.4 6.6 0.002
446 62.0 60.2 11.8 0.0
702 54.8 63.2 2.4 0.0
529 69.2 53.0 4.8 0.0
5551 70.0 66.8 7.2 0.0
476 61.8 59.2 5.2 0.0
424 68.6 56.8 5.0 0.0
839 66.8 70.6 6.2 0.0
1064 66.8 70.0 6.8 0.0
633 60.6 63.0 4.2 0.0
651 64.2 43.4 3.2 0.0
470 69.2 70.4 5.0 0.0
536 55.4 68.6 3.6 0.0
632 60.6 58.2 2.0 0.0
563 64.0 48.6 3.4 0.0
515 68.6 64.0 5.8 0.0
541 61.8 69.2 3.4 0.0
599 60.2 70.2 6.8 0.042
400 74.0 41.4 3.6 0.0
537 69.8 67.6 6.6 0.0
2713 63.2 68.8 8.8 0.0
731 67.2 40.2 2.8 0.002
779 63.4 76.6 6.2 0.35
753 76.2 52.8 4.2 0.0
422 65.0 64.6 9.6 0.0
535 56.0 64.8 3.4 0.0
994 61.4 68.4 4.2 0.0
613 61.4 61.0 3.6 0.0
572 61.2 59.0 3.6 0.032
484 65.4 76.0 6.2 0.32
570 56.2 82.2 4.8 0.0
620 63.6 79.6 5.0 0.0
643 55.4 68.0 3.6 0.0
517 64.8 74.6 9.0 0.106
599 70.6 65.6 4.4 0.0
646 58.0 74.0 2.6 0.0
5288 70.8 74.0 7.4 0.0
474 68.6 67.2 7.8 0.0
436 59.2 73.8 4.2 0.0
581 57.8 61.4 2.4 0.0
1718 56.6 69.0 5.2 0.0
423 57.4 81.8 4.0 0.0
526 65.4 73.2 5.2 0.0
1059 62.6 71.4 6.2 0.002
874 54.6 59.4 5.2 0.0
402 64.8 78.0 6.2 0.0
673 58.6 81.0 6.6 0.226
496 64.8 71.0 7.6 0.0
1257 72.0 57.2 3.6 0.0
548 58.6 73.2 3.4 0.0
626 61.0 84.6 6.6 0.088
391 58.2 70.0 4.0 0.0
489 55.8 67.0 1.8 0.0
464 56.0 72.0 9.0 0.0
544 55.2 69.8 1.6 0.0
765 53.2 73.8 3.0 0.0
474 59.0 50.6 1.2 0.0
550 53.8 70.8 1.2 0.0
499 53.0 69.2 1.0 0.0
668 64.0 73.6 6.2 0.0
601 70.2 64.4 4.2 0.0
2656 67.4 64.2 5.6 0.0
513 57.8 36.0 6.0 0.0
563 55.2 75.8 7.8 0.002
646 55.6 64.6 6.4 0.002
546 66.2 73.6 6.2 0.0
679 60.6 68.2 3.8 0.0
453 67.6 59.4 5.4 0.0
509 53.8 54.2 2.2 0.0
3767 71.8 53.2 3.8 0.0
499 65.2 42.4 2.4 0.0
2645 63.8 75.4 8.2 0.0
4252 67.2 35.6 2.4 0.0
6887 57.8 77.2 3.4 0.0
729 67.2 67.8 5.6 0.0
521 57.0 73.0 4.4 0.0
398 56.2 69.6 4.2 0.0
554 59.8 85.6 5.8 0.194
2029 65.8 55.4 5.0 0.0
550 60.8 58.6 3.2 0.0
502 66.4 71.8 6.0 0.0
558 71.6 43.0 3.6 0.0
1627 64.6 73.0 4.4 0.0
160 53.6 72.4 4.6 0.0
1100 57.6 65.8 9.6 0.0
475 68.2 75.2 5.8 0.0
1098 57.6 66.8 2.0 0.0
487 57.6 71.6 5.6 0.0
395 57.4 72.2 3.0 0.0
499 65.4 70.0 6.8 0.0
500 62.0 46.6 8.4 0.0
718 55.2 52.2 3.6 0.0
6046 72.4 50.0 3.8 0.0
569 64.8 64.6 2.4 0.0
2106 68.0 65.8 9.0 0.0
1127 65.8 70.4 7.4 0.0
568 69.8 54.2 4.2 0.0
968 56.8 83.0 4.4 0.272
2246 56.0 69.6 4.0 0.0
299 58.4 78.2 3.8 0.0
468 65.2 72.6 5.0 0.0
572 59.2 62.4 4.2 0.0
1331 56.6 66.6 2.4 0.0
652 62.8 51.0 3.2 0.0
496 67.4 74.0 6.8 0.0
474 60.0 73.6 3.2 0.0
490 60.0 66.8 5.2 0.0
406 56.8 88.4 5.4 0.348
555 56.4 79.2 4.6 0.208
462 69.0 32.0 6.6 0.0
587 60.4 64.8 5.6 0.0
536 59.8 70.0 3.0 0.0
426 68.8 64.2 7.2 0.342
2862 55.2 76.6 2.6 0.0
2369 54.0 69.2 6.0 0.0
497 68.6 73.6 6.2 0.0
795 68.4 73.0 8.4 0.0
483 65.6 74.6 4.4 0.0
657 68.4 65.0 4.8 0.0
424 58.4 70.0 2.8 0.0
508 58.6 78.4 4.2 0.0
1391 65.6 70.6 4.8 0.0
607 54.6 66.8 1.6 0.0
452 56.0 85.8 3.4 0.184
3099 64.6 79.4 5.4 0.0
458 60.4 62.6 4.4 0.0
1187 60.2 78.4 3.2 0.004
504 68.6 71.2 7.2 0.0
1576 55.0 78.0 3.0 0.0
7668 65.6 75.0 8.0 0.0
8248 60.6 66.4 6.6 0.0
552 69.2 70.4 6.8 0.0
4126 68.8 66.6 6.8 0.0
506 67.6 72.2 7.0 0.0
441 58.8 46.6 3.0 0.0
502 71.4 65.6 5.8 0.0
8294 52.2 67.0 2.0 0.0
552 59.6 78.8 3.6 0.004
569 56.2 61.6 3.8 0.002
1065 62.0 61.6 2.2 0.0
