612 64.0 63.0 4.0 0.0
572 62.0 46.6 8.4 0.0
400 51.0 63.0 2.0 0.0
373 64.8 71.0 7.6 0.0
281 58.6 73.2 3.4 0.0
271 55.2 57.6 3.0 0.0
387 62.6 74.2 6.0 0.006
1361 70.8 74.0 7.4 0.0
336 53.8 70.8 1.2 0.0
328 63.0 80.0 7.0 0.0
118 56.0 80.2 3.0 0.002
274 69.6 68.4 7.0 0.0
381 60.0 73.6 3.2 0.0
317 53.0 69.2 1.0 0.0
234 62.0 64.2 3.4 0.0
261 58.6 78.4 4.2 0.0
284 71.6 65.2 6.4 0.0
296 63.0 79.6 6.4 0.0
281 69.6 68.8 4.8 0.0
375 55.4 66.0 6.0 0.0
545 57.0 50.0 6.0 0.0
363 67.6 59.4 5.4 0.0
1841 63.0 60.2 6.4 0.0
558 57.0 75.0 6.0 0.15
297 65.2 72.6 5.0 0.0
295 59.0 50.6 1.2 0.0
274 68.2 75.2 5.8 0.0
260 68.6 73.6 6.2 0.0
309 57.8 61.4 2.4 0.0
279 56.0 85.8 3.4 0.184
722 67.6 72.2 7.0 0.0
631 59.2 62.4 4.2 0.0
296 65.4 70.0 6.8 0.0
304 66.0 67.0 7.0 0.0
359 55.2 78.6 4.0 0.0
354 65.6 75.0 8.0 0.0
530 61.8 59.2 5.2 0.0
515 67.2 73.2 5.6 0.0
263 64.8 78.0 6.2 0.0
438 52.2 67.0 2.0 0.0
287 62.0 61.6 2.2 0.0
291 69.8 54.2 4.2 0.0
338 54.8 63.2 2.4 0.0
358 56.0 67.0 14.0 0.0
477 69.2 70.4 5.0 0.0
307 62.6 64.8 4.4 0.0
311 55.4 68.6 3.6 0.0
333 68.6 64.0 5.8 0.0
536 55.2 75.8 7.8 0.002
385 58.4 78.2 3.8 0.0
472 57.0 73.0 4.4 0.0
3549 64.0 64.0 12.0 0.0
667 66.0 69.0 9.0 0.0
477 72.2 70.0 7.6 0.0
291 69.2 70.4 6.8 0.0
281 70.2 64.4 4.2 0.0
220 65.6 74.6 4.4 0.0
334 55.0 78.0 3.0 0.0
290 65.2 72.2 3.2 0.002
726 61.0 56.0 4.0 0.11
822 70.0 66.8 7.2 0.0
374 63.6 79.6 5.0 0.0
515 60.0 70.0 6.0 0.0
407 60.4 62.6 4.4 0.0
192 71.4 65.6 5.8 0.0
7844 58.0 74.0 2.6 0.0
751 62.8 50.8 6.4 0.0
2676 65.4 46.8 3.6 0.0
749 61.0 80.0 8.0 0.32
3116 69.0 76.8 6.4 0.0
574 62.0 60.2 11.8 0.0
439 69.0 32.0 6.6 0.0
415 55.0 63.0 5.0 0.0
411 61.4 68.4 4.2 0.0
732 61.0 69.0 4.0 0.0
364 60.6 58.2 2.0 0.0
438 56.0 86.0 5.0 0.01
335 68.8 66.6 6.8 0.0
1048 63.0 74.0 6.0 0.0
368 57.4 72.2 3.0 0.0
632 67.2 67.8 5.6 0.0
266 65.4 73.2 5.2 0.0
266 74.6 41.8 3.4 0.0
376 69.2 72.8 5.2 0.0
313 56.2 82.2 4.8 0.0
243 71.6 43.0 3.6 0.0
347 66.0 73.0 8.0 0.0
847 55.6 64.6 6.4 0.002
461 67.0 43.6 4.4 0.0
976 64.0 71.0 9.0 0.0
270 58.4 70.0 2.8 0.0
