2 661.6 0.0 60.4 60.0 12.8 0.0
3 976.666666667 2.0 62.8 50.8 6.4 0.0
1 486.428571429 1.0 70.4 48.2 6.0 0.0
0 378.0 0.0 57.2 59.0 3.4 0.0
1 408.727272727 1.0 70.8 58.2 8.2 0.0
3 618.666666667 2.0 67.2 67.8 5.6 0.0
3 876.0 2.0 67.2 71.2 7.2 0.0
1 530.636363636 2.0 51.6 69.0 1.4 0.0
1 2691.91666667 1.0 69.8 71.2 6.6 0.0
2 1759.25 3.0 54.0 83.0 8.0 0.13
1 3912.0 1.0 68.6 66.4 7.4 0.0
2 765.333333333 0.0 59.8 65.2 3.4 0.0
1 419.166666667 0.0 55.2 73.8 2.0 0.0
1 673.333333333 2.0 69.0 32.0 6.6 0.0
2 419.6 2.0 68.6 64.0 5.8 0.0
2 695.818181818 1.0 67.4 68.4 8.6 0.0
1 821.666666667 0.0 54.0 87.0 5.0 0.0
0 332.0 1.0 65.8 72.0 9.0 0.0
0 245.0 0.0 60.6 85.0 4.2 0.004
2 578.333333333 0.0 59.0 84.0 4.0 0.0
3 200.0 1.0 72.4 64.6 6.6 0.0
2 573.0 2.0 69.6 68.8 4.8 0.0
2 13629.3333333 3.0 52.2 66.4 1.2 0.0
3 846.0 0.0 56.0 69.0 8.0 0.0
1 2996.2 0.0 59.6 63.6 2.0 0.0
2 826.25 0.0 55.0 69.0 3.0 0.0
2 817.5 1.0 67.0 62.0 8.0 0.0
1 2961.625 2.0 56.0 80.2 3.0 0.002
2 2007.29411765 2.0 58.6 73.2 3.4 0.0
0 417.0 0.0 60.4 62.0 10.8 0.0
1 4957.23076923 2.0 57.8 36.0 6.0 0.0
3 182.0 2.0 70.6 73.4 6.6 0.002
2 457.125 2.0 61.8 69.2 3.4 0.0
2 634.545454545 0.0 57.8 68.0 9.0 0.0
2 516.5 0.0 57.4 75.6 7.0 0.014
1 737.4 2.0 68.6 67.2 7.8 0.0
2 526.571428571 3.0 56.0 74.6 6.2 0.0
0 270.0 0.0 49.2 58.0 1.6 0.0
2 1940.5 2.0 58.0 74.0 2.6 0.0
2 5810.77777778 2.0 67.2 71.2 7.2 0.0
1 18046.25 0.0 65.2 58.0 5.2 0.0
1 435.125 1.0 68.6 58.8 7.0 0.0
1 3254.2 0.0 59.0 66.8 7.6 0.0
3 1028.0 1.0 67.4 63.8 8.4 0.0
