320 60.0 64.0 6.0 0.0
319 62.4 66.2 5.8 0.0
251 61.0 66.0 4.0 0.0
423 56.0 66.6 5.4 0.022
469 58.4 81.6 3.2 0.0
667 73.0 42.8 5.2 0.0
383 50.8 71.8 4.6 0.0
740 52.8 70.0 1.8 0.0
425 59.8 67.2 8.2 0.0
310 58.0 61.0 7.0 0.0
669 52.8 70.2 6.6 0.008
556 55.0 65.0 2.0 0.0
160 61.0 77.0 22.0 0.91
669 56.0 73.0 7.0 0.036
535 60.4 70.4 2.0 0.0
402 58.8 70.0 6.8 0.0
436 51.0 73.0 5.0 0.0
414 61.0 40.0 11.0 0.0
480 60.2 70.0 6.6 0.0
345 47.0 70.0 4.2 0.0
214 66.0 64.0 9.0 0.0
345 51.0 73.0 6.0 0.0
502 57.6 55.8 14.2 0.0
203 62.0 62.2 5.6 0.0
387 54.0 72.0 4.4 0.0
330 60.4 78.8 7.2 0.0
184 53.8 57.8 9.0 0.0
340 60.6 85.0 4.2 0.004
471 58.4 65.8 3.2 0.0
366 52.0 68.2 4.6 0.02
660 66.0 66.0 5.0 0.0
1184 55.8 81.4 3.4 0.006
733 56.0 75.0 8.0 0.0
227 58.0 72.0 11.0 0.0
421 54.6 71.4 10.2 0.23
486 58.4 71.0 2.2 0.0
412 56.2 47.0 1.8 0.0
380 56.6 71.0 8.2 0.01
379 55.0 56.0 9.0 0.0
572 59.0 67.0 7.0 0.0
265 58.6 57.6 3.4 0.0
462 55.2 68.0 6.0 0.048
999 54.0 75.0 6.0 0.0
220 59.8 69.0 9.0 0.0
568 56.0 80.0 6.0 0.0
595 57.0 72.0 13.0 0.0
591 67.2 36.4 7.4 0.0
679 60.6 58.2 6.8 0.0
401 58.4 63.4 8.4 0.0
383 53.0 76.6 5.0 0.004
441 52.0 66.0 3.0 0.0
465 49.6 73.2 3.0 0.0
265 59.0 73.0 3.0 0.0
331 53.0 78.0 3.0 0.0
464 55.4 74.8 4.8 0.0
451 59.0 50.0 8.0 0.0
305 62.0 62.4 11.0 0.0
218 55.0 77.0 7.0 0.0
11957 61.4 69.6 5.2 0.0
689 55.0 74.0 12.0 0.57
398 56.0 72.0 15.0 0.0
414 55.8 62.0 6.6 0.002
430 56.0 57.0 4.0 0.0
757 53.0 73.0 3.0 0.0
185 53.4 52.6 2.2 0.0
312 56.4 45.6 2.4 0.0
480 52.4 69.2 1.2 0.0
191 59.8 69.0 6.0 0.214
305 59.0 69.0 9.0 0.0
423 52.6 66.8 2.6 0.0
490 57.0 60.0 4.0 0.0
1000 64.8 46.8 8.4 0.0
182 41.0 64.0 4.0 0.0
248 59.0 66.8 7.6 0.0
345 67.0 49.6 6.0 0.0
494 61.0 64.0 17.0 0.0
300 61.0 69.0 6.0 0.0
460 66.0 61.0 8.0 0.0
485 50.8 69.2 1.4 0.0
318 57.0 48.0 13.0 0.0
460 50.0 60.8 1.2 0.0
155 57.0 75.0 9.0 0.02
1779 58.2 73.4 1.8 0.0
373 57.0 64.0 4.0 0.0
216 60.0 73.0 10.0 0.0
200 55.4 72.2 8.0 0.132
331 53.2 55.0 1.8 0.0
490 60.4 60.0 12.8 0.0
556 56.0 76.0 6.0 0.0
696 67.8 42.8 4.8 0.0
493 63.0 69.0 6.0 0.0
12539 58.0 72.0 5.0 0.02
211 60.0 73.0 6.0 0.26
347 58.0 65.0 6.0 0.0
621 59.4 47.4 4.0 0.0
467 55.0 57.0 1.0 0.0
334 69.4 45.4 3.8 0.0
315 63.0 63.6 7.6 0.0
453 60.6 79.8 5.0 0.0
766 65.2 58.0 5.2 0.0
347 61.8 48.6 4.6 0.0
447 61.0 64.0 8.0 0.0
7514 60.2 76.8 6.4 0.0
417 56.6 73.2 3.4 0.0
691 63.2 62.4 6.4 0.0
366 54.0 71.0 4.0 0.0
460 49.0 87.0 2.0 0.0
387 56.0 56.0 9.0 0.0
324 52.8 71.0 4.4 0.0
361 61.4 72.8 6.2 0.0
389 54.0 87.0 5.0 0.0
473 66.4 59.8 4.0 0.0
286 59.0 73.0 6.0 0.0
1572 57.0 71.0 6.0 0.0
456 60.2 60.0 5.4 0.0
276 59.0 71.0 10.0 0.05
411 56.0 86.0 5.0 0.0
262 58.0 77.0 12.0 0.63
661 53.2 52.8 2.0 0.0
370 52.0 83.0 6.0 0.0
325 53.8 57.0 3.0 0.0
449 59.6 71.6 7.0 0.0
383 61.0 66.0 5.0 0.0
413 57.2 73.6 2.8 0.0
656 65.0 71.0 9.0 0.0
399 61.6 64.8 8.2 0.004
410 53.4 81.8 4.6 0.004
327 53.0 81.0 3.0 0.0
492 73.0 53.0 5.0 0.0
2089 57.2 70.6 8.0 0.0
484 57.0 67.0 5.0 0.0
312 58.0 68.0 9.0 0.0
401 59.0 52.0 10.0 0.0
548 50.0 58.0 5.0 0.0
378 54.6 34.4 9.4 0.0
424 66.6 64.0 3.6 0.0
614 66.0 26.0 16.0 0.0
607 59.0 84.0 4.0 0.0
321 57.0 78.0 8.0 0.0
145 62.2 64.0 11.6 0.0
275 48.8 70.8 5.8 0.0
303 59.6 70.2 7.8 0.004
2581 67.8 57.8 6.6 0.0
368 53.6 82.6 3.0 0.0
94 44.6 45.4 3.8 0.0
463 52.4 81.0 2.6 0.0
999 54.0 68.6 5.8 0.0
494 54.6 52.0 3.4 0.0
281 56.0 75.0 6.0 0.0
456 61.4 73.0 8.2 0.0
229 52.4 62.2 7.0 0.002
858 60.0 70.0 6.0 0.0
295 55.0 86.0 5.0 0.0
326 48.8 60.2 4.6 0.0
492 57.0 79.0 5.0 0.0
464 58.8 65.8 6.2 0.006
271 57.0 60.6 3.8 0.0
292 72.8 36.6 5.0 0.0
521 60.8 67.4 6.6 0.0
443 60.0 67.0 6.0 0.0
647 53.8 76.8 3.4 0.0
320 57.8 78.6 3.6 0.0
407 62.0 72.0 11.0 0.0
692 49.2 58.0 1.6 0.0
417 54.4 66.8 4.8 0.0
691 60.2 60.6 9.2 0.0
754 52.2 52.8 1.8 0.0
416 52.0 86.0 2.0 0.0
795 47.6 69.0 2.0 0.0
548 53.0 63.0 10.0 0.0
500 56.8 69.0 8.6 0.0
534 51.2 68.6 5.8 0.0
505 61.0 65.2 7.0 0.002
720 55.0 74.0 4.0 0.0
429 56.6 46.2 3.6 0.0
333 59.6 71.2 8.4 0.0
442 57.0 74.0 12.0 0.0
721 54.0 84.4 3.6 0.0
295 64.6 67.0 8.2 0.0
538 53.6 70.2 3.0 0.0
970 59.8 65.2 3.4 0.0
295 61.6 69.6 5.8 0.0
276 59.4 66.8 7.6 0.0
401 56.0 65.6 5.8 0.014
350 51.2 78.0 9.0 0.302
303 59.6 66.8 6.2 0.0
526 59.4 69.8 10.0 0.054
288 57.0 57.0 13.0 0.0
803 75.4 35.6 5.2 0.0
314 57.6 67.8 5.2 0.0
298 59.2 77.0 6.4 0.008
649 55.4 89.2 2.6 0.0
532 58.0 68.4 9.0 0.0
231 55.6 61.4 3.8 0.0
92 54.6 60.6 3.4 0.0
488 60.0 74.0 9.6 0.0
545 66.4 57.6 5.6 0.0
191 57.0 72.0 11.0 0.0
451 59.0 89.0 6.0 0.03
780 60.0 72.0 5.0 0.0
165 56.0 92.0 13.0 0.42
447 55.6 85.8 5.0 0.006
342 54.2 54.4 3.0 0.0
14019 57.8 73.4 11.2 0.178
324 55.0 63.0 6.0 0.0
453 61.0 58.0 11.0 0.0
310 52.4 60.8 2.2 0.0
145 61.0 56.4 6.0 0.0
211 63.6 70.6 8.0 0.0
684 63.8 72.2 7.8 0.0
474 56.8 79.6 10.8 0.544
448 57.6 83.4 3.0 0.0
472 59.4 77.0 4.6 0.0
358 54.2 59.2 7.8 0.0
