589 56.0 74.6 6.2 0.0
478 48.8 71.8 3.8 0.0
516 43.8 63.8 8.6 0.064
494 51.4 60.0 1.0 0.0
464 52.8 78.2 5.0 0.0
1795 55.0 78.2 7.2 0.024
475 55.8 80.6 9.4 0.114
384 57.6 81.4 2.0 0.014
512 61.0 86.0 12.0 1.43
452 58.8 83.0 2.8 0.0
585 43.6 65.4 5.4 0.122
2550 47.8 64.8 1.0 0.0
479 56.0 76.6 8.6 0.306
529 59.8 81.2 3.0 0.028
474 46.2 70.8 2.2 0.0
560 52.6 82.2 3.0 0.172
1221 60.0 83.4 4.4 0.018
2812 53.2 82.6 12.2 0.564
417 51.6 56.8 10.4 0.0
554 44.4 59.4 1.4 0.0
851 50.4 82.2 1.8 0.004
441 48.0 43.6 2.4 0.0
179 52.6 46.0 2.0 0.0
565 57.8 82.0 3.2 0.0
2533 50.4 63.0 1.8 0.0
521 50.6 61.4 7.4 0.0
565 50.4 66.2 1.4 0.0
305 42.0 53.0 10.0 0.0
603 53.0 80.4 6.0 0.104
602 41.0 60.2 1.2 0.0
596 46.0 67.0 4.0 0.0
627 54.0 74.0 7.0 0.0
620 52.0 64.0 1.2 0.0
544 59.6 79.4 7.4 0.002
548 60.0 87.0 8.0 0.1
666 40.2 49.2 4.2 0.0
484 40.6 50.8 2.2 0.0
345 54.6 69.6 2.0 0.0
863 57.0 76.6 12.4 1.982
732 50.0 49.0 7.0 0.0
553 58.2 86.0 7.0 0.94
605 44.8 62.4 2.4 0.0
446 53.2 63.8 1.6 0.0
629 50.6 72.8 4.2 0.0
577 50.0 66.6 8.4 0.0
597 52.2 66.4 1.2 0.0
516 61.6 80.6 4.6 0.006
421 58.0 83.0 2.2 0.004
594 48.2 69.2 1.0 0.0
626 53.2 73.2 4.8 0.078
459 58.0 76.2 2.8 0.004
604 51.4 61.8 1.2 0.0
487 60.6 76.8 3.6 0.002
532 43.2 51.0 3.4 0.0
