1006 62.8 65.8 9.0 0.0
463 56.6 71.0 8.2 0.01
1099 62.2 64.0 11.6 0.0
406 60.8 68.2 6.8 0.0
368 54.0 61.0 5.0 0.0
387 60.8 67.4 6.6 0.0
404 67.2 36.4 7.4 0.0
291 60.0 67.0 7.0 0.0
872 60.4 70.4 2.0 0.0
171 58.2 71.2 8.6 0.0
798 61.8 67.6 10.8 0.0
237 53.0 76.6 5.0 0.004
205 58.0 52.0 17.0 0.0
62650 67.0 49.6 6.0 0.0
586356 56.8 54.4 1.8 0.0
440 65.0 73.0 8.0 0.0
454 57.2 74.2 7.8 0.19
533 64.8 46.8 8.4 0.0
699 62.4 55.4 5.8 0.0
375 58.8 61.6 12.2 0.016
486 57.6 67.8 5.2 0.0
411 55.6 80.4 5.4 0.082
786 59.2 62.2 6.2 0.0
382 60.2 70.0 6.6 0.0
591 59.6 71.6 7.0 0.0
328 57.0 60.0 5.0 0.04
41095 50.0 75.2 4.8 0.0
278 60.0 68.0 7.0 0.0
239 53.2 52.8 2.0 0.0
282 58.4 71.0 2.2 0.0
207 60.2 60.6 9.2 0.0
378 53.8 57.8 9.0 0.0
1189 62.0 62.4 11.0 0.0
484 57.8 78.6 3.6 0.0
357 50.0 60.8 1.2 0.0
437 50.6 85.6 7.2 0.458
216 55.6 85.8 5.0 0.006
522 61.4 72.8 6.2 0.0
326 58.6 75.4 4.8 0.0
453 57.0 59.8 6.2 0.0
1192 54.4 85.4 3.6 0.002
1177 59.8 69.0 9.0 0.0
241 56.0 80.0 3.0 0.0
229 58.0 44.0 15.0 0.0
390 65.4 49.4 6.4 0.0
221 56.0 68.0 7.0 0.0
363 56.0 65.0 7.0 0.21
497 66.4 59.8 4.0 0.0
404 59.8 67.2 8.2 0.0
538 58.6 66.0 5.2 0.0
233 62.0 78.0 4.0 0.0
384 63.2 62.4 6.4 0.0
462 56.2 47.0 1.8 0.0
863 59.4 67.6 8.2 0.0
240 69.4 45.4 3.8 0.0
335 62.0 50.0 9.0 0.0
281 62.0 88.0 23.0 0.0
209 54.6 34.4 9.4 0.0
258 60.0 78.0 17.0 0.0
26570 61.0 65.2 7.0 0.002
483 59.2 77.0 6.4 0.008
383 64.6 67.0 8.2 0.0
303 60.4 55.0 10.6 0.0
445 57.4 75.6 7.0 0.014
323 65.4 31.2 10.6 0.0
224 53.8 57.0 3.0 0.0
230 52.0 70.0 3.0 0.0
211 57.0 65.0 9.0 0.0
479 59.6 71.2 8.4 0.0
422 59.6 70.2 7.8 0.004
633 59.4 60.4 3.6 0.0
203 52.0 72.0 7.0 0.0
374 58.0 47.0 5.0 0.0
264 47.0 70.0 4.2 0.0
352 56.0 61.0 4.4 0.0
835 64.0 68.6 5.0 0.0
273 53.0 48.0 1.0 0.0
693 59.8 57.8 6.2 0.0
1304 58.2 62.0 6.8 0.0
521 62.0 62.2 5.6 0.0
397 61.6 69.6 5.8 0.0
603 57.2 73.6 2.8 0.0
991 63.0 66.2 7.2 0.0
320 59.8 69.0 6.0 0.214
82292 62.2 60.0 5.8 0.0
201 63.0 69.0 8.0 0.0
276 58.4 63.4 8.4 0.0
235 58.4 65.8 3.2 0.0
222 62.0 68.0 4.0 0.0
277 54.6 71.4 10.2 0.23
367 57.6 55.8 14.2 0.0
447 58.4 50.0 4.4 0.0
2178 56.0 84.6 5.2 0.0
459 52.6 66.8 2.6 0.0
235 57.2 59.0 3.4 0.0
