692 55.0 43.0 3.0 0.0
300 50.0 60.0 2.0 0.0
359 52.0 64.0 1.2 0.0
492 61.6 80.6 4.6 0.006
791 50.4 82.2 1.8 0.004
490 39.2 60.2 4.6 0.0
503 60.0 92.0 2.0 0.0
588 60.4 82.8 6.4 0.028
505 53.0 80.4 6.0 0.104
690 58.8 83.0 2.8 0.0
505 43.2 51.0 3.4 0.0
3061 59.6 79.4 7.4 0.002
1189 54.0 64.0 1.0 0.0
1849 53.2 82.6 12.2 0.564
551 52.8 78.2 5.0 0.0
466 55.0 78.2 7.2 0.024
1217 54.6 69.6 2.0 0.0
435 52.0 64.0 1.0 0.0
466 41.0 60.2 1.2 0.0
493 57.0 76.6 12.4 1.982
477 60.8 84.2 10.8 0.93
798 50.0 61.0 2.0 0.0
508 46.2 70.8 2.2 0.0
314 50.0 49.0 7.0 0.0
440 50.0 64.0 2.0 0.0
600 43.0 45.0 4.0 0.0
488 53.0 52.0 12.0 0.0
609 51.4 60.0 1.0 0.0
597 50.6 72.8 4.2 0.0
467 57.8 82.0 3.2 0.0
612 48.8 71.8 3.8 0.0
568 55.8 80.6 9.4 0.114
532 58.2 86.0 7.0 0.94
421 50.0 50.0 5.0 0.0
504 59.8 81.2 3.0 0.028
1926 53.0 60.0 1.0 0.0
428 44.8 62.4 2.4 0.0
694 43.8 63.8 8.6 0.064
457 56.0 76.6 8.6 0.306
519 53.2 63.8 1.6 0.0
343 57.0 89.0 4.0 0.0
508 53.0 87.0 3.0 0.48
379 48.0 60.0 3.0 0.0
511 51.4 61.8 1.2 0.0
706 50.4 63.0 1.8 0.0
456 50.0 66.6 8.4 0.0
913 54.0 72.0 6.0 0.19
492 46.0 67.0 4.0 0.0
1052 62.0 86.0 6.0 0.11
453 40.2 49.2 4.2 0.0
415 43.6 65.4 5.4 0.122
1157 48.0 71.2 2.2 0.0
862 49.6 70.2 3.2 0.0
582 58.0 76.2 2.8 0.004
2163 58.0 83.0 2.2 0.004
542 56.0 74.6 6.2 0.0
241 60.0 92.0 6.0 0.09
