2 429.0 2.0 63.0 60.2 6.4 0.0
1 281.5 1.0 69.6 66.0 7.0 0.0
1 122.5 2.0 58.4 78.2 3.8 0.0
1 328.333333333 2.0 51.6 69.0 1.4 0.0
2 499.0 2.0 60.6 68.2 3.8 0.0
1 865.0 2.0 68.2 75.2 5.8 0.0
2 473.833333333 1.0 69.8 71.2 6.6 0.0
1 399.0 1.0 66.0 70.0 7.0 0.0
3 831.0 2.0 70.8 74.0 7.4 0.0
1 494.5 0.0 63.0 63.6 7.6 0.0
2 1161.2 0.0 61.4 70.4 3.8 0.0
1 586.0 0.0 58.0 65.0 5.0 0.0
2 320.5 2.0 55.4 68.6 3.6 0.0
2 492.5 2.0 64.8 64.6 2.4 0.0
1 654.0 1.0 68.0 70.4 8.0 0.0
1 272.333333333 1.0 69.0 68.0 6.0 0.0
3 714.0 2.0 67.4 64.2 5.6 0.0
1 195.5 0.0 56.0 82.0 8.0 0.17
1 623.0 0.0 58.4 71.0 2.2 0.0
2 366.0 2.0 56.0 80.2 3.0 0.002
1 271.0 2.0 64.0 57.0 6.0 0.0
2 577.8 0.0 48.8 70.8 5.8 0.0
1 221.333333333 0.0 60.6 79.8 5.0 0.0
3 583.333333333 2.0 63.6 79.6 5.0 0.0
3 502.0 2.0 59.8 85.6 5.8 0.194
0 272.0 0.0 59.2 60.6 9.4 0.0
2 443.666666667 2.0 55.2 78.6 4.0 0.0
2 498.0 2.0 58.0 73.0 1.0 0.0
1 266.0 0.0 75.0 41.0 6.0 0.0
3 23075.0 3.0 49.6 70.2 3.2 0.0
1 310.0 3.0 48.0 43.6 2.4 0.0
1 1637.0 0.0 61.0 68.0 7.0 0.0
2 337.0 1.0 69.0 68.0 6.0 0.0
2 574.5 2.0 67.6 72.2 7.0 0.0
1 292.666666667 0.0 52.0 74.2 2.6 0.0
1 515.75 3.0 44.0 53.0 1.0 0.0
2 594.8 2.0 53.0 69.2 1.0 0.0
1 202.5 0.0 55.0 76.0 6.0 0.0
2 318.8 2.0 56.0 51.0 1.0 0.0
2 509.6 2.0 68.6 71.2 7.2 0.0
1 1449.0 3.0 61.6 80.6 4.6 0.006
2 771.0 0.0 55.6 81.2 3.2 0.0
2 4677.0 0.0 57.0 59.8 6.2 0.0
1 498.0 0.0 54.6 34.4 9.4 0.0
2 590.5 3.0 58.2 86.0 7.0 0.94
1 211.666666667 2.0 61.8 59.2 5.2 0.0
2 430.666666667 0.0 61.4 72.8 6.2 0.0
2 398.333333333 2.0 63.0 79.6 6.4 0.0
1 8927.33333333 1.0 65.8 72.0 9.0 0.0
1 225.0 1.0 69.0 65.0 8.0 0.0
1 196.0 2.0 65.4 46.8 3.6 0.0
0 364.5 2.0 70.8 74.0 7.4 0.0
3 682.0 1.0 70.6 67.2 7.0 0.0
2 399.0 0.0 57.4 57.6 8.6 0.0
2 400.5 2.0 56.2 69.6 4.2 0.0
2 2043.75 0.0 52.0 73.0 7.0 0.01
2 452.5 0.0 61.4 55.0 10.0 0.0
1 332.75 0.0 56.0 78.0 3.0 0.0
2 319.666666667 0.0 57.8 78.6 3.6 0.0
1 455.0 0.0 60.2 76.8 6.4 0.0
2 399.25 2.0 70.2 64.4 4.2 0.0
3 252.0 0.0 56.4 67.4 4.2 0.0
1 326.0 3.0 52.0 57.0 1.0 0.0
1 382.0 0.0 60.0 68.0 7.0 0.0
2 388.75 0.0 62.4 71.8 6.0 0.056
1 563.8 2.0 62.0 64.2 3.4 0.0
2 615.333333333 1.0 68.4 75.0 6.2 0.0
2 931.0 1.0 63.6 62.8 9.0 0.0
1 403.0 0.0 62.0 42.0 4.0 0.0
2 563.0 0.0 62.4 55.4 5.8 0.0
0 27126.0 2.0 62.0 60.2 11.8 0.0
0 4553.0 1.0 68.0 70.8 7.4 0.0
2 13133.0 2.0 65.8 55.4 5.0 0.0
3 18660.0 2.0 54.8 53.8 4.8 0.0
2 828.2 0.0 58.4 65.8 3.2 0.0
2 226.0 1.0 69.6 56.8 6.8 0.0
3 517.0 0.0 54.4 85.4 3.6 0.002
0 36256.0 2.0 66.4 71.8 6.0 0.0
1 955.0 0.0 58.0 68.4 9.0 0.0
1 460.5 3.0 50.0 66.0 7.0 0.0
1 997.5 3.0 40.6 50.8 2.2 0.0
2 2723.0 0.0 56.6 71.0 8.2 0.01
1 555.0 1.0 67.2 69.8 9.4 0.004
2 516.0 0.0 62.2 60.0 5.8 0.0
1 861.333333333 2.0 57.4 72.2 3.0 0.0
1 215.0 1.0 70.8 58.2 8.2 0.0
1 621.0 2.0 68.8 66.6 6.8 0.0
0 467.0 2.0 70.2 64.4 4.2 0.0
1 348.0 0.0 60.0 69.0 7.0 0.02
2 547.0 0.0 60.0 45.0 7.8 0.0
2 629.8 2.0 55.0 72.0 2.0 0.0
2 680.0 1.0 67.6 72.0 7.6 0.0
2 572.8 3.0 51.4 61.8 1.2 0.0
1 311.0 2.0 64.0 54.0 3.0 0.0
1 710.0 1.0 70.6 60.2 6.2 0.0
2 410.0 3.0 60.4 82.8 6.4 0.028
1 428.0 2.0 71.6 65.2 6.4 0.0
1 998.0 2.0 65.6 74.6 4.4 0.0
0 570.0 2.0 63.2 68.8 8.8 0.0
1 750.0 2.0 70.6 73.4 6.6 0.002
1 681.0 2.0 64.8 64.6 2.4 0.0
1 283.0 0.0 66.0 46.0 7.0 0.0
2 611.833333333 1.0 71.0 69.0 7.6 0.0
1 465.0 0.0 75.4 45.6 4.4 0.0
1 315.0 1.0 72.4 64.6 6.6 0.0
2 641.0 1.0 69.0 66.0 8.0 0.0
2 4060.0 2.0 65.4 73.2 5.2 0.0
2 499.2 2.0 54.8 53.8 4.8 0.0
2 538.333333333 0.0 75.4 35.6 5.2 0.0
2 436.0 0.0 53.0 54.6 1.4 0.0
1 542.333333333 0.0 52.4 69.2 1.2 0.0
2 562.8 0.0 64.0 49.0 10.0 0.0
2 607.0 0.0 51.4 71.6 3.0 0.0
0 356.0 2.0 65.2 72.6 5.0 0.0
1 243.0 2.0 70.0 65.0 7.0 0.0
2 370.5 2.0 65.4 76.0 6.2 0.32
0 515.0 2.0 64.8 78.0 6.2 0.0
2 628.5 2.0 53.8 70.8 1.2 0.0
1 450.75 1.0 64.8 74.6 8.4 0.0
1 248.0 0.0 54.0 64.0 4.0 0.0
2 1007.0 0.0 67.8 42.8 4.8 0.0
2 381.5 2.0 57.6 65.8 9.6 0.0
2 573.333333333 1.0 71.0 63.0 8.0 0.0
3 516.0 2.0 62.0 62.0 3.0 0.0
2 1765.5 0.0 58.0 57.0 6.0 0.0
3 247.0 2.0 68.6 71.2 7.2 0.0
1 671.0 2.0 61.8 69.2 3.4 0.0
2 69.0 1.0 67.4 63.8 8.4 0.0
2 628.333333333 0.0 59.8 57.8 6.2 0.0
2 407.333333333 0.0 61.0 65.2 7.0 0.002
2 358.333333333 0.0 60.6 58.2 6.8 0.0
3 16359.0 0.0 57.2 59.0 3.4 0.0
1 546.5 0.0 51.2 78.0 9.0 0.302
0 79.0 2.0 57.8 36.0 6.0 0.0
2 499.0 2.0 62.0 58.0 6.0 0.0
1 442.0 3.0 59.8 81.2 3.0 0.028
1 480.5 0.0 59.6 70.2 7.8 0.004
3 3127.0 2.0 67.2 73.2 5.6 0.0
2 740.0 1.0 68.6 68.4 7.0 0.0
