382 52.2 73.6 3.2 0.0
217 59.8 85.6 5.8 0.194
248 69.2 70.4 6.8 0.0
208 60.6 68.2 3.8 0.0
386 69.6 68.8 4.8 0.0
234 62.0 61.6 2.2 0.0
234 65.4 76.0 6.2 0.32
376 63.2 68.8 8.8 0.0
223 64.8 64.6 2.4 0.0
231 60.0 66.8 5.2 0.0
275 65.2 72.6 5.0 0.0
256 69.2 53.0 4.8 0.0
323 68.6 73.6 6.2 0.0
226 67.4 74.0 6.8 0.0
269 65.6 74.6 4.4 0.0
861 63.6 79.6 5.0 0.0
214 71.6 65.2 6.4 0.0
241 57.8 36.0 6.0 0.0
255 70.6 73.4 6.6 0.002
241 60.2 70.2 6.8 0.042
27544 62.0 64.2 3.4 0.0
291 55.4 66.0 6.0 0.0
238 74.6 41.8 3.4 0.0
251 66.0 67.0 7.0 0.0
243 54.8 63.2 2.4 0.0
226 58.4 70.0 2.8 0.0
179 64.0 73.6 6.2 0.0
300 69.8 67.6 6.6 0.0
256 72.2 70.0 7.6 0.0
226 58.6 78.4 4.2 0.0
243 63.0 79.6 6.4 0.0
284 58.6 73.2 3.4 0.0
236 51.6 69.0 1.4 0.0
210 61.8 69.2 3.4 0.0
259 61.4 68.4 4.2 0.0
231 65.8 66.2 4.6 0.0
219 71.6 43.0 3.6 0.0
253 62.6 64.8 4.4 0.0
220 60.4 64.8 5.6 0.0
286 65.4 70.0 6.8 0.0
261 62.6 74.2 6.0 0.006
246 64.8 78.0 6.2 0.0
225 55.2 52.2 3.6 0.0
209 60.2 78.4 3.2 0.004
209 55.8 67.0 1.8 0.0
252 58.2 70.0 4.0 0.0
268 71.4 65.6 5.8 0.0
205 56.0 64.8 3.4 0.0
226 59.6 78.8 3.6 0.004
322 70.6 65.6 4.4 0.0
238 56.0 85.8 3.4 0.184
264 69.8 54.2 4.2 0.0
235 53.0 69.2 1.0 0.0
234 63.4 62.4 4.0 0.0
281 65.4 73.2 5.2 0.0
274 68.6 64.0 5.8 0.0
295 67.6 72.2 7.0 0.0
227 53.4 63.6 3.2 0.0
235 55.2 57.6 3.0 0.0
249 61.2 59.0 3.6 0.032
295 69.6 68.4 7.0 0.0
295 68.8 66.6 6.8 0.0
232 65.2 72.2 3.2 0.002
229 56.0 80.2 3.0 0.002
230 70.2 64.4 4.2 0.0
3023 61.0 84.6 6.6 0.088
338 55.6 64.6 6.4 0.002
258 58.0 74.0 2.6 0.0
224 64.8 71.0 7.6 0.0
