1206 64.0 48.6 3.4 0.0
1265 65.8 70.4 7.4 0.0
177 62.0 61.6 2.2 0.0
6487 68.0 70.0 7.0 0.0
400 65.2 42.4 2.4 0.0
2791 68.6 68.8 5.8 0.0
10255 67.4 64.2 5.6 0.0
295 51.0 63.0 2.0 0.0
209 55.0 52.0 7.0 0.0
898 59.2 73.8 4.2 0.0
656 66.2 73.6 6.2 0.0
221 63.0 79.6 6.4 0.0
1009 53.2 73.8 3.0 0.0
4725 62.8 51.0 3.2 0.0
279 71.6 43.0 3.6 0.0
648 63.4 62.4 4.0 0.0
1089 67.0 43.0 4.0 0.0
396 56.0 80.2 3.0 0.002
267 70.0 75.0 10.0 0.0
229 57.8 77.2 3.4 0.0
413 62.0 64.2 3.4 0.0
268 57.8 36.0 6.0 0.0
219 54.8 53.8 4.8 0.0
405 68.6 56.8 5.0 0.0
226 66.0 67.0 7.0 0.0
250 55.4 68.6 3.6 0.0
311 62.8 50.8 6.4 0.0
822 68.6 67.2 7.8 0.0
991 60.0 66.8 5.2 0.0
1458 76.2 52.8 4.2 0.0
2519 62.0 65.0 9.0 0.0
475 65.6 75.0 8.0 0.0
3466 56.6 66.6 2.4 0.0
157 57.0 76.0 4.4 0.0
6519 61.4 61.0 3.6 0.0
1372 60.0 73.6 3.2 0.0
172 65.2 72.6 5.0 0.0
1043 58.2 70.0 4.0 0.0
2607 55.2 69.8 1.6 0.0
261 65.4 76.0 6.2 0.32
198 57.8 61.4 2.4 0.0
690 60.4 64.8 5.6 0.0
293 61.8 73.6 1.4 0.0
263 55.4 66.0 6.0 0.0
344 67.6 59.4 5.4 0.0
173 65.4 70.0 6.8 0.0
882 56.4 79.2 4.6 0.208
4745 65.8 68.8 5.6 0.0
427 52.2 67.0 2.0 0.0
190 60.6 68.2 3.8 0.0
298 63.0 60.2 6.4 0.0
183 69.6 68.4 7.0 0.0
188 72.2 70.0 7.6 0.0
166 62.6 64.8 4.4 0.0
731 65.0 75.0 6.0 0.0
290 66.0 64.0 9.6 0.0
839 68.2 75.2 5.8 0.0
136 64.0 73.6 6.2 0.0
4024 59.8 70.0 3.0 0.0
377 71.0 66.0 6.0 0.0
492 58.0 69.0 2.0 0.0
1059 54.6 59.4 5.2 0.0
956 63.0 70.0 5.0 0.01
950 51.6 69.0 1.4 0.0
415 62.8 61.0 6.2 0.0
4358 60.0 58.0 4.0 0.0
199 57.6 65.8 9.6 0.0
1693 60.4 62.6 4.4 0.0
407 68.0 71.0 5.0 0.0
4707 60.6 63.0 4.2 0.0
268 69.6 68.8 4.8 0.0
7805 60.8 58.6 3.2 0.0
1013 59.0 80.0 4.0 0.0
251 54.8 63.2 2.4 0.0
37669 53.0 72.2 2.0 0.0
256 65.0 64.6 9.6 0.0
2385 69.8 54.2 4.2 0.0
260 58.6 73.2 3.4 0.0
319 53.0 68.0 1.0 0.0
265 71.8 53.2 3.8 0.0
174 74.6 41.8 3.4 0.0
