8524 72.4 50.0 3.8 0.0
470 65.0 64.6 9.6 0.0
2086 69.8 67.6 6.6 0.0
1703 69.2 72.8 5.2 0.0
565 65.8 66.2 4.6 0.0
473 56.0 85.8 3.4 0.184
699 69.0 32.0 6.6 0.0
510 58.4 70.0 2.8 0.0
417 55.4 68.6 3.6 0.0
14239 70.0 66.8 4.6 0.0
493 62.0 51.0 3.0 0.0
543 70.6 65.6 4.4 0.0
4574 68.4 73.0 8.4 0.0
522 65.8 68.8 5.6 0.0
9178 55.2 75.8 7.8 0.002
1785 63.0 79.6 6.4 0.0
657 66.4 71.8 6.0 0.0
3516 71.4 67.6 4.6 0.0
501 55.0 66.0 1.0 0.0
587 60.2 78.4 3.2 0.004
355 62.8 51.0 3.2 0.0
2775 53.8 54.2 2.2 0.0
439 71.6 43.0 3.6 0.0
1768 57.0 75.2 5.8 0.01
474 55.6 64.6 6.4 0.002
21356 65.0 75.0 7.0 0.1
676 71.4 65.6 5.8 0.0
483 63.4 76.6 6.2 0.35
337 54.6 66.8 1.6 0.0
447 60.0 73.6 3.2 0.0
3127 66.8 70.6 6.2 0.0
548 64.2 43.4 3.2 0.0
532 68.2 75.2 5.8 0.0
478 70.6 73.4 6.6 0.002
547 56.0 64.8 3.4 0.0
1563 56.2 61.6 3.8 0.002
451 65.4 70.0 6.8 0.0
8217 68.8 64.2 7.2 0.342
682 65.4 76.0 6.2 0.32
1873 62.0 48.0 2.0 0.0
1947 66.0 64.0 9.6 0.0
568 57.0 73.0 4.4 0.0
2556 55.2 69.8 1.6 0.0
534 67.2 67.8 5.6 0.0
5505 62.8 64.0 3.0 0.0
612 65.0 73.0 11.0 0.0
680 51.6 69.0 1.4 0.0
1002 67.4 74.0 6.8 0.0
689 67.0 43.6 4.4 0.0
517 58.0 73.0 1.0 0.0
494 72.2 70.0 7.6 0.0
811 74.6 41.8 3.4 0.0
710 57.8 77.2 3.4 0.0
464 53.4 63.6 3.2 0.0
3488 60.8 76.4 3.0 0.0
650 68.8 66.6 6.8 0.0
759 67.6 72.2 7.0 0.0
554 57.0 78.0 1.0 0.0
402 61.4 68.4 4.2 0.0
510 67.8 68.6 4.0 0.0
1885 56.6 66.6 2.4 0.0
6829 70.0 66.8 7.2 0.0
737 72.0 57.2 3.6 0.0
493 71.6 65.2 6.4 0.0
546 61.0 84.6 6.6 0.088
5992 60.6 66.4 6.6 0.0
6495 61.8 73.6 1.4 0.0
1982 57.6 65.8 9.6 0.0
8962 57.6 71.6 5.6 0.0
800 52.2 67.0 2.0 0.0
419 56.0 83.0 4.0 0.0
1178 59.6 78.8 3.6 0.004
546 68.0 65.8 9.0 0.0
399 53.0 69.2 1.0 0.0
1603 65.2 72.2 3.2 0.002
525 55.2 57.6 3.0 0.0
582 67.0 73.0 7.0 0.0
2487 60.4 62.6 4.4 0.0
4378 68.6 73.6 6.2 0.0
507 65.4 73.2 5.2 0.0
2139 58.6 81.0 6.6 0.226
4169 53.2 73.8 3.0 0.0
1013 67.2 35.6 2.4 0.0
691 74.0 41.4 3.6 0.0
1061 55.4 68.0 3.6 0.0
1719 65.8 55.4 5.0 0.0
1950 64.0 48.6 3.4 0.0
485 64.8 64.6 2.4 0.0
520 56.8 83.0 4.4 0.272
979 62.0 46.6 8.4 0.0
555 59.8 70.0 3.0 0.0
1684 69.2 70.4 5.0 0.0
483 62.8 50.8 6.4 0.0
485 69.0 76.8 6.4 0.0
384 69.2 53.0 4.8 0.0
815 60.8 58.6 3.2 0.0
14231 68.4 65.0 4.8 0.0
7433 65.2 72.6 5.0 0.0
6113 64.6 73.0 4.4 0.0
7630 68.6 67.2 7.8 0.0
1051 57.8 36.0 6.0 0.0
5179 64.6 79.4 5.4 0.0
480 56.8 88.4 5.4 0.348
514 70.2 64.4 4.2 0.0
458 59.2 62.4 4.2 0.0
