1349 68 67.52000000000001 7.720000000000001 0.0 1.0
8905 67 66.7 6.666666666666667 0.0 2.0
3545 67 69.80000000000001 7.8 0.0 3.0
1856 66 69.36666666666666 7.800000000000001 0.0 4.0
1843 67 69.16 7.68 0.0 5.0
1294 66 65.9 6.85 0.0 6.0
1625 67 67.05714285714285 7.7142857142857135 0.0 7.0
1342 68 68.43333333333334 7.699999999999999 0.0003333333333333333 8.0
596 74 56.6 7.0 0.0 9.0
652 68 65.35 7.15 0.0 10.0
807 67 68.28 8.0 0.0 11.0
708 67 68.02 7.4 0.0 12.0
677 66 68.92727272727272 8.509090909090908 0.0 13.0
1490 67 66.08 7.12 0.0 14.0
2418 67 72.75 7.7 0.0 15.0
1110 67 67.75 9.15 0.001 16.0
2099 65 70.35 8.3 0.0 17.0
616 68 67.0 10.0 0.0 19.0
692 68 70.19999999999999 7.300000000000001 0.0 20.0
