723 57.0 55.4 3.2 0.0
9974 55.8 81.4 3.4 0.006
540 57.4 67.2 5.6 0.0
266 68.6 59.6 3.6 0.0
395 42.8 69.4 2.0 0.0
1056 52.8 67.2 3.2 0.0
370 74.8 35.2 4.2 0.0
380 53.6 46.8 4.2 0.0
463 57.6 67.8 5.2 0.0
531 57.4 68.2 7.0 0.0
1265 48.8 70.8 5.8 0.0
625 54.4 61.8 10.2 0.0
447 58.4 50.0 4.4 0.0
544 59.6 70.2 7.8 0.004
542 51.4 71.6 3.0 0.0
1471 64.8 68.8 7.6 0.0
2368 59.2 62.2 6.2 0.0
557 61.0 56.4 6.0 0.0
716 57.4 60.6 4.4 0.0
502 59.4 64.2 8.6 0.0
1435 56.8 54.4 1.8 0.0
6024 60.6 58.2 6.8 0.0
244 54.2 59.2 7.8 0.0
529 59.4 47.4 4.0 0.0
541 56.0 53.4 8.0 0.0
461 58.8 72.6 8.6 0.0
456 56.0 84.6 5.2 0.0
620 72.8 36.6 5.0 0.0
446 59.8 57.8 6.2 0.0
447 60.0 64.0 6.0 0.0
422 63.6 70.6 8.0 0.0
591 56.0 63.0 8.0 0.0
526 56.0 76.0 6.0 0.0
390 53.6 82.6 3.0 0.0
524 53.4 52.6 2.2 0.0
811 55.2 76.8 8.4 0.22
98 54.4 85.4 3.6 0.002
417 59.8 67.2 8.2 0.0
481 54.6 52.0 3.4 0.0
508 67.8 42.8 4.8 0.0
652 55.4 74.8 4.8 0.0
432 55.0 45.0 5.0 0.0
410 45.0 72.0 3.0 0.0
422 57.6 55.8 14.2 0.0
395 57.8 68.0 9.0 0.0
587 60.0 45.0 7.8 0.0
1460 62.8 65.8 9.0 0.0
511 62.2 64.0 11.6 0.0
425 53.4 81.8 4.6 0.004
669 64.6 67.0 8.2 0.0
525 52.6 72.0 5.2 0.032
365 60.2 60.6 9.2 0.0
467 50.4 78.8 2.6 0.0
494 41.0 64.0 4.0 0.0
389 53.0 81.0 3.0 0.0
1803 59.0 71.8 8.2 0.0
