2.0 678.0 52.8 67.2 3.2 0.0
3.0 786.0 59.0 60.0 7.0 0.0
1.0 675.0 64.8 46.8 8.4 0.0
2.0 876.0 56.8 69.0 8.6 0.0
2.0 637.0 42.8 69.4 2.0 0.0
2.0 628.0 57.8 47.8 6.8 0.0
1.0 644.0 57.0 74.4 5.6 0.0
2.0 1224.0 51.4 77.6 9.6 0.268
2.0 789.0 63.0 66.2 7.2 0.0
2.0 675.0 52.8 70.0 1.8 0.0
1.0 824.0 55.2 74.6 3.6 0.002
1.0 1013.0 57.4 71.2 5.6 0.0
2.0 523.0 70.0 48.0 5.2 0.0
1.0 1458.0 57.0 57.0 13.0 0.0
2.0 788.0 60.4 78.8 7.2 0.0
2.0 372.0 64.8 46.8 8.4 0.0
2.0 515.0 59.8 57.8 6.2 0.0
2.0 725.25 57.4 57.6 8.6 0.0
1.0 634.0 46.4 51.4 13.6 0.0
1.0 897.0 60.2 76.8 6.4 0.0
1.0 783.0 66.6 64.0 3.6 0.0
2.0 912.0 62.8 67.0 3.4 0.0
1.0 642.0 50.4 78.8 2.6 0.0
2.0 1722.0 59.0 71.8 8.2 0.0
3.0 787.0 63.0 57.2 7.8 0.0
1.0 1191.0 61.4 65.8 4.2 0.0
1.0 823.5 60.4 70.4 2.0 0.0
1.0 665.0 63.0 63.6 7.6 0.0
2.0 1142.0 54.0 84.4 3.6 0.0
1.0 1131.33333333 53.4 52.6 2.2 0.0
2.0 1077.0 67.8 60.8 6.6 0.0
2.0 680.0 57.0 74.4 5.6 0.0
2.0 922.0 56.6 71.0 8.2 0.01
2.0 854.0 46.4 37.2 6.2 0.0
1.0 2670.0 58.6 66.0 5.2 0.0
2.0 712.0 58.8 61.6 12.2 0.016
1.0 761.0 60.0 65.0 5.0 0.0
1.0 725.0 59.6 66.8 6.2 0.0
2.0 639.0 55.4 72.6 2.8 0.0
3.0 1263.0 53.4 81.8 4.6 0.004
3.0 1276.0 72.8 36.6 5.0 0.0
1.0 864.0 56.2 47.0 1.8 0.0
1.0 609.0 58.2 71.2 8.6 0.0
2.0 755.0 67.8 42.8 4.8 0.0
