994 62.0 64.2 3.4 0.0
227 62.6 74.2 6.0 0.006
343 72.2 70.0 7.6 0.0
1036 65.6 75.0 8.0 0.0
655 63.0 60.2 6.4 0.0
939 71.6 65.2 6.4 0.0
416 70.6 73.4 6.6 0.002
804 59.8 80.6 8.6 0.056
564 62.8 61.0 6.2 0.0
3394 61.8 69.2 3.4 0.0
455 68.6 64.0 5.8 0.0
1306 67.2 71.2 7.2 0.0
109 69.6 68.4 7.0 0.0
827 53.0 69.2 1.0 0.0
711 64.0 73.6 6.2 0.0
122 63.2 68.8 8.8 0.0
518 55.6 64.6 6.4 0.002
889 56.4 79.2 4.6 0.208
430 57.0 73.0 13.0 0.0
52062 57.6 66.8 2.0 0.0
362 63.4 76.6 6.2 0.35
742 61.2 59.0 3.6 0.032
445 63.6 79.6 5.0 0.0
1001 65.0 64.6 9.6 0.0
477 61.4 61.0 3.6 0.0
524 58.4 70.0 2.8 0.0
438 58.2 70.0 4.0 0.0
550 57.0 73.0 4.4 0.0
1189 53.8 70.8 1.2 0.0
575 62.0 61.6 2.2 0.0
919 62.8 50.8 6.4 0.0
514 68.6 67.2 7.8 0.0
783 60.8 58.6 3.2 0.0
3979 64.6 73.0 4.4 0.0
1159 65.8 68.8 5.6 0.0
603 56.8 88.4 5.4 0.348
501 62.0 46.6 8.4 0.0
938 65.8 55.4 5.0 0.0
624 63.4 62.4 4.0 0.0
211 60.6 68.2 3.8 0.0
302 70.6 65.6 4.4 0.0
611 65.4 73.2 5.2 0.0
208 53.4 63.6 3.2 0.0
269 64.2 43.4 3.2 0.0
613 61.8 59.2 5.2 0.0
887 68.6 56.8 5.0 0.0
409 53.2 73.8 3.0 0.0
601 55.4 68.6 3.6 0.0
658 55.2 69.8 1.6 0.0
214 59.6 78.8 3.6 0.004
847 55.2 76.6 2.6 0.0
753 57.8 61.4 2.4 0.0
616 65.4 46.8 3.6 0.0
584 60.2 70.2 6.8 0.042
675 67.4 64.2 5.6 0.0
793 69.2 70.4 5.0 0.0
922 60.0 73.6 3.2 0.0
238 56.0 64.8 3.4 0.0
584 59.2 62.4 4.2 0.0
209 68.6 73.6 6.2 0.0
314 61.4 68.4 4.2 0.0
394 67.0 72.0 11.0 0.0
501 66.0 67.0 7.0 0.0
1242 61.0 84.6 6.6 0.088
359 59.8 70.0 3.0 0.0
11306 58.0 74.0 2.6 0.0
959 67.2 67.8 5.6 0.0
227 68.8 66.6 6.8 0.0
691 67.2 73.2 5.6 0.0
298 58.6 78.4 4.2 0.0
893 57.6 65.8 9.6 0.0
472 54.8 63.2 2.4 0.0
547 64.8 78.0 6.2 0.0
743 62.0 65.0 9.0 0.0
830 64.8 74.6 9.0 0.106
240 74.6 41.8 3.4 0.0
252 68.2 75.2 5.8 0.0
622 59.0 50.6 1.2 0.0
1010 52.2 73.6 3.2 0.0
484 62.6 64.8 4.4 0.0
273 70.2 64.4 4.2 0.0
279 57.4 72.2 3.0 0.0
1187 68.0 65.8 9.0 0.0
705 60.6 58.2 2.0 0.0
659 63.0 80.0 7.0 0.0
748 58.4 78.2 3.8 0.0
126 65.2 72.6 5.0 0.0
234 57.8 36.0 6.0 0.0
284 67.4 74.0 6.8 0.0
443 69.0 32.0 6.6 0.0
368 60.0 66.8 5.2 0.0
248 53.8 54.2 2.2 0.0
803 68.8 64.2 7.2 0.342
185 71.4 65.6 5.8 0.0
786 67.6 59.4 5.4 0.0
280 65.4 70.0 6.8 0.0
726 51.6 69.0 1.4 0.0
1131 71.6 43.0 3.6 0.0
625 57.8 77.2 3.4 0.0
766 66.4 71.8 6.0 0.0
257 65.6 74.6 4.4 0.0
553 58.6 73.2 3.4 0.0
846 68.6 71.2 7.2 0.0
248 53.6 72.4 4.6 0.0
268 64.8 71.0 7.6 0.0
710 57.4 81.8 4.0 0.0
183 67.6 72.2 7.0 0.0
684 62.0 60.2 11.8 0.0
607 69.8 67.6 6.6 0.0
850 72.0 57.2 3.6 0.0
194 60.4 64.8 5.6 0.0
405 55.8 67.0 1.8 0.0
222 55.2 52.2 3.6 0.0
405 69.8 54.2 4.2 0.0
998 66.0 64.0 9.6 0.0
543 55.4 66.0 6.0 0.0
680 54.8 53.8 4.8 0.0
36307 60.6 63.0 4.2 0.0
333 62.8 51.0 3.2 0.0
261 55.2 57.6 3.0 0.0
534 57.0 76.0 4.4 0.0
632 56.0 80.2 3.0 0.002
637 67.0 43.6 4.4 0.0
792 65.2 42.4 2.4 0.0
224 64.8 64.6 2.4 0.0
420 63.0 79.6 6.4 0.0
370 54.0 69.2 6.0 0.0
781 56.2 82.2 4.8 0.0
628 56.0 85.8 3.4 0.184
435 69.2 70.4 6.8 0.0
211 60.2 78.4 3.2 0.004
216 65.2 72.2 3.2 0.002
207 67.8 68.6 4.0 0.0
243 69.2 53.0 4.8 0.0
267 55.2 78.6 4.0 0.0
243 65.8 66.2 4.6 0.0
668 58.8 46.6 3.0 0.0
263 69.6 68.8 4.8 0.0
300 59.8 85.6 5.8 0.194
