1 449.0 3.0 48.0 43.6 2.4 0.0
3 1327.5 2.0 68.2 75.2 5.8 0.0
3 376.0 0.0 61.6 64.8 8.2 0.004
1 441.0 1.0 68.2 68.8 8.0 0.0
2 1039.0 0.0 57.0 55.4 3.2 0.0
2 276.0 2.0 64.8 71.0 7.6 0.0
3 1908.5 0.0 69.4 63.8 5.0 0.0
2 351.0 1.0 61.2 63.2 9.4 0.0
3 252.0 2.0 70.0 66.8 7.2 0.0
1 17710.0 1.0 69.0 68.6 8.0 0.0
3 394.0 0.0 60.6 85.0 4.2 0.004
3 283.0 0.0 55.6 85.8 5.0 0.006
2 326.0 3.0 56.0 76.6 8.6 0.306
3 141.0 0.0 50.8 71.8 4.6 0.0
2 227.0 2.0 57.4 72.2 3.0 0.0
2 384.0 0.0 60.8 68.2 6.8 0.0
0 1172.0 2.0 56.0 69.6 4.0 0.0
2 685.0 0.0 54.6 34.4 9.4 0.0
3 241.0 2.0 57.6 65.8 9.6 0.0
3 404.0 0.0 62.8 65.8 9.0 0.0
3 2700.0 1.0 64.2 69.0 7.8 0.0
3 270.0 0.0 56.4 67.4 4.2 0.0
3 348.0 0.0 63.0 63.6 7.6 0.0
2 750.0 0.0 57.8 68.0 9.0 0.0
3 515.0 0.0 61.8 48.6 4.6 0.0
2 439.0 0.0 58.4 81.6 3.2 0.0
1 163.0 2.0 68.6 67.2 7.8 0.0
2 255.0 1.0 69.6 56.8 6.8 0.0
2 337.0 1.0 67.6 66.8 6.2 0.0
3 809.0 2.0 67.6 59.4 5.4 0.0
3 360.0 0.0 58.2 71.2 8.6 0.0
2 302.0 0.0 54.6 52.0 3.4 0.0
2 1129.0 3.0 54.6 69.6 2.0 0.0
2 242.0 3.0 60.8 84.2 10.8 0.93
1 3161.5 0.0 41.8 64.6 2.0 0.0
1 124.0 0.0 65.0 70.0 7.0 0.0
3 1318.0 0.0 51.6 66.2 8.6 0.0
2 318.0 0.0 50.4 78.8 2.6 0.0
3 357.0 2.0 57.0 73.0 4.4 0.0
1 579.0 0.0 58.4 65.8 3.2 0.0
1 462.0 0.0 58.4 71.0 2.2 0.0
2 42576.5 2.0 66.0 64.0 9.6 0.0
1 321.0 0.0 70.0 48.0 5.2 0.0
1 336.0 2.0 68.0 65.8 9.0 0.0
2 341.0 0.0 57.6 67.8 5.2 0.0
3 482.0 0.0 49.6 73.2 3.0 0.0
2 1595.0 0.0 59.2 62.2 6.2 0.0
2 300.0 2.0 63.0 79.6 6.4 0.0
3 381.0 0.0 61.6 77.2 18.0 0.696
1 285.0 2.0 56.0 64.8 3.4 0.0
3 201.0 0.0 51.2 61.6 0.8 0.0
2 352.0 3.0 52.6 82.2 3.0 0.172
3 314.0 1.0 70.6 67.2 7.0 0.0
2 56270.0 2.0 59.2 62.4 4.2 0.0
2 29943.5 2.0 65.0 64.6 9.6 0.0
3 39520.5 2.0 58.4 70.0 2.8 0.0
1 370.0 1.0 69.4 72.2 6.4 0.0
2 179.0 2.0 66.4 71.8 6.0 0.0
2 2012.0 2.0 64.8 78.0 6.2 0.0
3 339.0 0.0 61.6 42.8 10.6 0.0
2 114.0 0.0 61.6 64.8 8.2 0.004
1 309.0 2.0 71.6 43.0 3.6 0.0
1 257.0 2.0 67.4 74.0 6.8 0.0
2 6658.5 1.0 69.4 72.8 7.6 0.0
2 691.0 0.0 58.2 71.2 8.6 0.0
3 341.0 3.0 61.6 80.6 4.6 0.006
2 374.0 1.0 70.8 58.2 8.2 0.0
3 198.0 2.0 60.8 76.4 3.0 0.0
3 291.0 2.0 65.2 42.4 2.4 0.0
2 819.0 0.0 59.6 71.6 7.0 0.0
3 280.0 0.0 60.2 60.0 5.4 0.0
1 1022.0 2.0 66.0 64.0 9.6 0.0
2 400.5 2.0 57.8 36.0 6.0 0.0
1 147.0 0.0 56.6 71.0 8.2 0.01
2 526.333333333 0.0 55.8 62.0 6.6 0.002
3 233.0 0.0 51.4 71.6 3.0 0.0
3 369.0 0.0 52.4 62.2 7.0 0.002
2 1050.0 3.0 51.4 61.8 1.2 0.0
0 1051.75 2.0 64.8 74.6 9.0 0.106
1 436.0 1.0 64.8 65.8 7.2 0.0
2 798.0 0.0 58.8 61.6 12.2 0.016
1 221.0 2.0 65.0 64.6 9.6 0.0
3 442.0 0.0 69.4 45.4 3.8 0.0
1 258.0 3.0 44.4 63.8 1.4 0.0
1 364.0 3.0 59.8 81.2 3.0 0.028
2 398.0 0.0 53.8 76.8 3.4 0.0
3 275.5 2.0 59.2 62.4 4.2 0.0
1 599.0 3.0 47.4 65.4 1.0 0.0
1 255.0 0.0 51.2 61.6 0.8 0.0
2 777.0 0.0 60.4 70.4 2.0 0.0
1 348.0 0.0 54.2 54.4 3.0 0.0
2 433.0 0.0 53.4 52.6 2.2 0.0
2 1268.5 2.0 60.6 66.4 6.6 0.0
3 358.5 0.0 65.4 31.2 10.6 0.0
2 798.0 0.0 57.2 70.6 8.0 0.0
2 172.0 2.0 57.0 78.0 1.0 0.0
2 392.0 0.0 60.0 64.8 7.4 0.0
2 882.5 0.0 50.8 71.8 4.6 0.0
1 367.0 0.0 54.6 80.0 2.4 0.0
1 139.0 0.0 60.6 58.2 6.8 0.0
3 375.5 1.0 69.6 66.0 7.0 0.0
1 138.0 0.0 55.6 61.4 3.8 0.0
2 364.0 2.0 65.6 74.6 4.4 0.0
2 361.0 0.0 60.4 78.8 7.2 0.0
1 144.0 0.0 57.8 78.6 3.6 0.0
3 310.0 0.0 56.8 54.4 1.8 0.0
3 217.0 0.0 56.4 45.6 2.4 0.0
1 575.0 1.0 66.8 72.4 7.2 0.0
2 585.0 0.0 62.4 62.8 4.4 0.0
2 231.0 2.0 69.0 76.8 6.4 0.0
3 644.0 0.0 60.0 68.0 7.0 0.0
2 607.0 2.0 58.4 78.2 3.8 0.0
2 339.0 2.0 56.0 69.6 4.0 0.0
