0 213.0 0.0 55.0 86.0 5.0 0.0
1 421.461538462 0.0 62.0 62.4 11.0 0.0
3 580.5 2.0 58.0 74.0 2.6 0.0
3 729.5 2.0 57.8 36.0 6.0 0.0
0 822.0 0.0 53.4 70.4 7.4 0.0
3 316.2 2.0 67.4 64.2 5.6 0.0
0 219.0 0.0 56.0 63.0 8.0 0.0
0 305.5 2.0 61.0 44.0 4.0 0.0
0 207.0 0.0 55.0 69.0 3.0 0.0
2 916.0 2.0 74.0 41.4 3.6 0.0
0 196.0 1.0 68.0 63.0 11.0 0.0
2 3561.5625 0.0 60.0 69.2 13.0 0.0
2 557.0 2.0 58.0 72.0 5.0 0.0
2 133.0 1.0 65.6 72.4 6.8 0.0
2 327.625 1.0 61.0 74.0 10.0 0.0
3 354.0 1.0 67.2 69.8 9.4 0.004
2 307.375 3.0 59.8 81.2 3.0 0.028
1 259.0 2.0 54.6 59.4 5.2 0.0
2 701.0 0.0 65.6 60.0 4.0 0.0
1 474.25 2.0 71.0 55.0 5.0 0.0
1 653.181818182 2.0 68.6 64.0 5.8 0.0
0 212.0 2.0 58.0 64.0 4.0 0.0
1 271.75 0.0 52.4 64.0 2.2 0.0
1 321.277777778 2.0 64.0 73.6 6.2 0.0
2 1452.11111111 0.0 57.2 74.2 7.8 0.19
2 344.0 0.0 54.6 60.6 3.4 0.0
3 384.428571429 2.0 64.0 61.0 8.0 0.0
0 166.0 2.0 68.0 65.0 6.0 0.0
3 438.333333333 0.0 58.0 65.8 7.8 0.0
2 222.0 0.0 51.6 66.2 8.6 0.0
1 426.5 2.0 68.0 65.8 9.0 0.0
1 1386.5 2.0 70.0 66.8 4.6 0.0
1 331.583333333 0.0 54.6 80.0 2.4 0.0
1 625.7 0.0 58.8 61.6 12.2 0.016
1 410.352941176 2.0 65.6 74.6 4.4 0.0
2 519.75 1.0 69.0 71.2 7.6 0.0
0 212.0 0.0 44.6 45.4 3.8 0.0
1 377.428571429 3.0 40.2 49.2 4.2 0.0
2 360.75 1.0 71.0 69.0 7.6 0.0
1 374.090909091 2.0 67.2 73.2 5.6 0.0
1 425.636363636 2.0 65.8 66.2 4.6 0.0
1 491.166666667 0.0 75.4 45.6 4.4 0.0
1 761.0 1.0 67.2 69.0 6.2 0.0
3 201.0 0.0 58.0 68.4 9.0 0.0
1 464.416666667 0.0 53.0 92.0 9.0 0.0
0 194.0 1.0 67.0 70.0 9.0 0.0
2 370.142857143 1.0 65.2 63.8 10.2 0.0
1 368.333333333 0.0 59.6 66.8 6.2 0.0
3 548.75 0.0 54.0 72.0 4.4 0.0
2 353.133333333 0.0 51.4 71.6 3.0 0.0
3 551.5 0.0 50.6 85.6 7.2 0.458
0 297.5 2.0 61.0 68.0 6.0 0.0
2 423.666666667 0.0 67.0 52.0 4.0 0.0
3 573.0 3.0 52.6 82.2 3.0 0.172
3 447.333333333 2.0 53.0 69.2 1.0 0.0
2 3359.0 0.0 59.4 60.4 3.6 0.0
1 382.9375 0.0 55.8 62.0 6.6 0.002
0 162.0 0.0 55.0 73.0 11.0 0.0
1 403.642857143 2.0 60.2 78.4 3.2 0.004
2 415.764705882 1.0 77.2 53.0 6.0 0.0
0 175.0 0.0 41.0 64.0 4.0 0.0
2 397.0625 1.0 68.0 70.4 8.0 0.0
3 436.25 2.0 65.6 74.6 4.4 0.0
0 524.0 3.0 46.0 67.0 4.0 0.0
2 921.166666667 0.0 58.0 57.0 13.0 0.0
2 328.833333333 0.0 59.0 71.0 9.0 0.02
3 346.333333333 0.0 56.8 69.0 8.6 0.0
1 376.545454545 0.0 52.8 70.2 6.6 0.008
0 217.5 1.0 63.0 78.0 9.0 0.0
2 461.529411765 0.0 56.6 46.2 3.6 0.0
0 193.0 1.0 62.0 71.0 10.0 0.0
1 381.777777778 1.0 64.4 66.2 7.8 0.0
1 373.8 1.0 67.8 73.0 7.2 0.0
1 321.9 0.0 59.0 81.0 5.0 0.0
0 185.0 1.0 63.0 73.0 10.0 0.0
3 433.333333333 0.0 66.0 64.0 9.0 0.0
2 399.5625 0.0 48.8 70.8 5.8 0.0
1 366.0 0.0 55.2 68.0 6.0 0.048
2 537.85 1.0 70.4 48.2 6.0 0.0
1 432.625 0.0 70.0 47.0 6.0 0.0
1 174.666666667 0.0 56.8 54.4 1.8 0.0
0 198.0 2.0 64.0 73.0 5.0 0.0
0 163.0 2.0 60.0 60.0 7.0 0.0
1 542.142857143 2.0 65.4 70.0 6.8 0.0
2 428.416666667 3.0 48.0 43.6 2.4 0.0
2 300.75 1.0 64.8 74.6 8.4 0.0
2 404.789473684 2.0 61.0 56.0 4.0 0.11
3 591.75 1.0 68.0 73.0 11.0 0.0
1 373.111111111 3.0 44.4 63.8 1.4 0.0
3 242.0 0.0 51.8 84.6 2.0 0.004
2 399.75 0.0 59.4 64.2 8.6 0.0
1 355.846153846 3.0 46.2 70.8 2.2 0.0
2 438.045454545 2.0 57.0 82.0 6.0 0.0
3 615.5 1.0 70.6 65.4 8.0 0.002
2 976.5 1.0 68.0 73.0 11.0 0.0
2 675.5 2.0 57.6 66.8 2.0 0.0
1 637.769230769 2.0 61.4 61.0 3.6 0.0
2 495.4 2.0 57.8 36.0 6.0 0.0
3 439.0 0.0 58.6 66.0 5.2 0.0
0 162.0 2.0 69.0 76.0 8.0 0.0
3 3322.75 2.0 76.2 52.8 4.2 0.0
2 357.222222222 2.0 69.0 38.0 9.0 0.0
2 430.4 1.0 75.2 63.0 6.4 0.0
1 835.181818182 0.0 59.2 77.0 6.4 0.008
