684 52 57.5 3.8000000000000003 0.0 1.0
780 52 76.85714285714288 4.8 0.16142857142857145 2.0
781 50 74.30000000000001 5.55 0.0835 3.0
609 55 78.43333333333332 5.733333333333333 0.26466666666666666 4.0
631 50 71.88000000000001 5.4399999999999995 0.09 5.0
478 46 66.93333333333334 2.8666666666666667 0.0 6.0
2360 49 63.08 2.72 0.0 7.0
563 53 68.28 3.3200000000000003 0.0356 8.0
516 61 80.6 4.6 0.006 9.0
466 59 79.9 3.2 0.001 10.0
554 51 68.24 4.4399999999999995 0.0056 11.0
604 51 74.0 5.066666666666666 0.009333333333333334 12.0
533 50 70.0 3.2 0.0 13.0
4895 40 50.8 2.2 0.0 14.0
612 44 63.8 1.4 0.0 17.0
