344 58.8 83.0 2.8 0.0
541 58.0 76.2 2.8 0.004
577 43.2 51.0 3.4 0.0
418 47.4 65.4 1.0 0.0
354 60.0 87.0 8.0 0.1
327 40.2 49.2 4.2 0.0
367 49.6 70.2 3.2 0.0
449 59.0 86.0 10.0 0.0
247 60.8 84.2 10.8 0.93
463 50.0 50.0 5.0 0.0
947 44.8 62.4 2.4 0.0
403 48.0 71.2 2.2 0.0
580 56.0 74.6 6.2 0.0
380 44.4 59.4 1.4 0.0
8313 50.4 82.2 1.8 0.004
1145 54.0 64.0 1.0 0.0
367 51.4 61.8 1.2 0.0
366 50.0 66.6 8.4 0.0
331 59.8 81.2 3.0 0.028
628 53.0 80.4 6.0 0.104
384 52.0 64.0 1.2 0.0
409 53.2 73.2 4.8 0.078
418 44.4 63.8 1.4 0.0
377 54.6 69.6 2.0 0.0
501 47.8 64.8 1.0 0.0
199 58.0 83.0 2.2 0.004
370 41.0 60.2 1.2 0.0
396 53.0 52.0 12.0 0.0
860 46.2 70.8 2.2 0.0
1015 48.2 69.2 1.0 0.0
437 49.0 76.0 3.0 0.0
366 56.0 76.6 8.6 0.306
486 39.2 60.2 4.6 0.0
272 40.6 50.8 2.2 0.0
439 62.8 79.4 5.0 0.094
555 50.4 66.2 1.4 0.0
332 52.8 78.2 5.0 0.0
290 60.6 76.8 3.6 0.002
1277 53.2 63.8 1.6 0.0
433 54.0 54.0 2.0 0.0
798 43.8 63.8 8.6 0.064
450 50.6 72.8 4.2 0.0
540 60.0 83.4 4.4 0.018
592 43.6 65.4 5.4 0.122
448 50.2 54.2 8.2 0.0
4032 57.8 82.0 3.2 0.0
686 55.0 80.0 11.0 0.02
1170 57.6 81.4 2.0 0.014
