9833 56 84.86666666666666 6.133333333333333 0.18933333333333333 1.0
3457 54 71.73333333333333 5.266666666666667 0.04733333333333333 2.0
6873 55 77.4 7.9 0.165 3.0
411 39 60.2 4.6 0.0 4.0
1283 52 67.86666666666667 2.466666666666667 0.0 5.0
614 47 59.0 8.399999999999999 0.032 6.0
765 52 74.39999999999999 4.0 0.3933333333333333 7.0
2115 52 64.39999999999999 6.6000000000000005 0.038 8.0
1430 50 72.86666666666667 4.066666666666666 0.043333333333333335 9.0
985 50 61.0 2.0 0.0 11.0
639 48 71.8 3.8 0.0 12.0
549 45 57.7 2.8 0.0 13.0
933 55 70.26666666666667 4.733333333333333 0.4766666666666666 14.0
434 44 59.4 1.4 0.0 15.0
721 58 76.2 2.8 0.004 17.0
496 56 72.8 6.2 0.0012000000000000001 18.0
1112 51 62.4 3.6 0.0005 19.0
505 55 71.4 3.7 0.014 20.0
556 50 73.7 4.300000000000001 0.061 21.0
428 43 65.5 1.7000000000000002 0.0 22.0
695 40 50.8 2.2 0.0 23.0
514 52 71.6 4.4 0.001 25.0
443 58 83.0 2.8 0.0 26.0
