0.0 342.0 59.0 66.0 8.0 0.0
3.0 629.0 57.8 73.4 11.2 0.178
1.0 182.0 48.8 70.8 5.8 0.0
1.0 201.0 75.4 45.6 4.4 0.0
2.0 329.0 55.2 74.6 3.6 0.002
2.0 405.666666667 75.4 35.6 5.2 0.0
1.0 408.0 57.0 60.0 5.0 0.0
1.0 2171.0 52.6 72.0 5.2 0.032
3.0 268.0 58.4 65.8 3.2 0.0
3.0 669.0 52.2 52.8 1.8 0.0
1.0 396.5 67.4 59.0 6.8 0.0
3.0 324.0 57.0 59.8 6.2 0.0
2.0 382.0 51.8 84.6 2.0 0.004
2.0 380.0 58.2 73.4 1.8 0.0
2.0 7407.0 54.4 61.8 10.2 0.0
1.0 1282.0 59.8 65.2 3.4 0.0
0.0 467.0 65.0 64.0 5.0 0.0
2.0 4374.0 67.8 60.8 6.6 0.0
2.0 367.0 57.2 74.2 7.8 0.19
1.0 323.0 65.4 49.4 6.4 0.0
1.0 389.5 54.0 78.0 2.0 0.0
2.0 442.0 57.0 74.4 5.6 0.0
1.0 7256.0 57.0 59.8 6.2 0.0
0.0 437.0 58.0 68.0 7.0 0.0
2.0 226.0 65.4 49.4 6.4 0.0
3.0 1534.0 53.0 79.0 2.0 0.0
2.0 429.0 61.6 77.2 18.0 0.696
3.0 381.0 61.0 52.0 10.0 0.0
1.0 482.0 57.0 86.0 5.0 0.01
1.0 1582.66666667 50.8 69.2 1.4 0.0
1.0 371.0 66.0 58.0 6.0 0.0
1.0 738.0 54.0 72.0 4.4 0.0
1.0 477.0 57.2 74.2 7.8 0.19
2.0 1322.0 58.0 56.0 5.0 0.0
2.0 3508.0 58.6 75.4 4.8 0.0
2.0 121.0 60.4 55.0 10.6 0.0
1.0 9876.0 47.8 69.0 1.0 0.0
1.0 15024.5 61.0 69.0 9.0 0.0
0.0 413.0 62.0 68.0 3.0 0.0
2.0 472.0 52.6 66.8 2.6 0.0
2.0 2323.0 63.0 63.6 7.6 0.0
1.0 250430.0 52.8 70.0 1.8 0.0
3.0 449.0 51.4 71.6 3.0 0.0
3.0 841.0 61.2 70.0 6.0 0.0
