542 57 67.11666666666667 6.283333333333332 0.0105 1.0
2455 56 69.95675675675675 6.432432432432434 0.043297297297297296 2.0
1849 57 67.01081081081081 6.708108108108107 0.04491891891891892 3.0
701 59 61.519999999999996 5.93 0.0027 4.0
732 59 63.144 6.831999999999999 0.00776 5.0
429 57 70.37500000000001 5.824999999999999 0.001 6.0
1067 61 62.13333333333334 7.444444444444445 0.0015555555555555557 7.0
653 58 67.32631578947368 7.252631578947367 0.060000000000000005 8.0
426 58 66.91428571428573 5.742857142857143 0.0 9.0
429 58 65.92307692307692 6.753846153846155 0.01676923076923077 10.0
952 57 68.74444444444447 4.722222222222223 0.0022222222222222222 11.0
1353 54 80.2 2.533333333333333 0.0013333333333333333 12.0
1135 58 66.575 5.175000000000001 0.0022500000000000003 13.0
705 58 65.15 5.3 0.0 14.0
462 57 76.4 6.266666666666667 0.0 15.0
385 56 66.72 6.0 0.0 16.0
510 55 62.0 6.6 0.002 17.0
1365 59 68.6 8.2 0.02 21.0
