751 53 75.4 5.85 0.5035 3.0
8560 51 56.8 10.4 0.0 4.0
2368 60 81.2 3.6 0.049 6.0
604 58 86.0 7.0 0.94 7.0
2321 46 67.0 5.9 0.032 8.0
1574 50 54.2 8.2 0.0 9.0
1562 52 78.0 2.2666666666666666 0.058666666666666666 10.0
866 49 70.3 4.8 0.012 11.0
879 54 63.3 5.7 0.057 12.0
4823 49 69.08000000000001 2.04 0.0156 13.0
4094 51 70.39999999999999 4.933333333333333 0.18799999999999997 14.0
1490 51 63.5 1.5 0.0 15.0
3187 50 66.2 1.4 0.0 16.0
705 43 65.4 5.4 0.122 17.0
1045 47 58.0 4.266666666666667 0.0 18.0
504 46 62.3 2.35 0.0 19.0
479 49 58.2 3.3 0.0 20.0
532 53 74.0 5.15 0.234 21.0
614 43 57.4 2.4 0.0 22.0
504 50 66.6 8.4 0.0 23.0
740 46 70.8 2.2 0.0 25.0
973 60 82.8 6.4 0.028 26.0
706 54 69.0 2.0 0.002 29.0
585 59 81.2 3.0 0.028 31.0
655 53 80.4 6.0 0.104 32.0
971 58 83.0 2.8 0.0 33.0
695 59 79.4 3.4000000000000004 0.001 39.0
645 59 79.4 7.4 0.002 41.0
556 56 74.6 6.2 0.0 42.0
1229 56 76.6 8.6 0.306 48.0
