709 55.4 68.6 7.4 0.008
5700 54.2 59.2 7.8 0.0
329 58.4 65.8 3.2 0.0
972 54.6 34.4 9.4 0.0
841 56.4 45.6 2.4 0.0
1476 58.2 65.2 4.4 0.0
425 63.8 72.2 7.8 0.0
815 50.6 85.6 7.2 0.458
81234 57.6 65.4 6.0 0.0
8784 63.2 62.2 5.6 0.0
4911 58.4 58.2 8.2 0.0
80183 52.8 71.0 4.4 0.0
1121 57.0 72.0 6.0 0.0
998 50.2 91.2 2.2 0.0
51008 52.8 70.0 1.8 0.0
290 60.2 76.8 6.4 0.0
657 53.6 70.2 3.0 0.0
1413 63.0 63.0 5.0 0.0
4738 57.2 74.2 7.8 0.19
756 58.4 50.0 4.4 0.0
533 47.8 69.0 1.0 0.0
337 62.2 64.0 11.6 0.0
1004 58.0 65.8 7.8 0.0
1485 61.8 67.6 10.8 0.0
21871 58.6 75.4 4.8 0.0
479 61.0 65.2 7.0 0.002
896 53.4 70.4 7.4 0.0
386 58.2 71.2 8.6 0.0
540 60.0 72.0 3.0 0.0
696 49.0 75.8 8.0 0.22
8537 60.0 66.4 7.4 0.0
405 63.0 70.0 6.0 0.0
1391 61.4 70.4 3.8 0.0
608 72.8 36.6 5.0 0.0
13128 60.6 79.8 5.0 0.0
8188 58.2 57.0 3.0 0.0
518 52.6 66.8 2.6 0.0
493 60.2 70.0 6.6 0.0
1535 58.8 61.6 12.2 0.016
514 55.4 72.2 8.0 0.132
1711 53.6 46.8 4.2 0.0
1737 61.4 71.8 6.4 0.012
608 60.8 67.4 6.6 0.0
1345 57.4 68.2 7.0 0.0
1635 56.6 73.2 3.4 0.0
722 58.4 63.4 8.4 0.0
1194 59.8 69.0 6.0 0.214
603 61.0 56.4 6.0 0.0
13427 64.8 46.8 8.4 0.0
1766 62.8 67.0 6.4 0.0
840 58.4 81.6 3.2 0.0
330 66.0 61.0 8.0 0.0
7169 67.8 57.8 6.6 0.0
1588 44.6 45.4 3.8 0.0
3869 74.8 35.2 4.2 0.0
4529 55.4 89.2 2.6 0.0
1177 58.8 72.6 8.6 0.0
705 56.2 47.0 1.8 0.0
1904 57.8 67.0 3.6 0.0
13595 61.8 48.6 4.6 0.0
596 51.8 77.6 1.6 0.0
865 58.2 73.4 1.8 0.0
607 62.8 65.8 9.0 0.0
4628 55.6 61.4 3.8 0.0
355 61.6 42.8 10.6 0.0
4968 59.6 70.2 7.8 0.004
1219 57.4 75.6 7.0 0.014
257 57.6 55.8 14.2 0.0
390 57.4 67.2 5.6 0.0
1260 59.0 71.8 8.2 0.0
418 65.4 49.4 6.4 0.0
812 57.8 47.8 6.8 0.0
1119 50.8 48.6 1.8 0.0
473 59.4 47.4 4.0 0.0
594 67.8 60.8 6.6 0.0
118669 59.2 77.0 6.4 0.008
1090 65.2 58.0 5.2 0.0
2682 65.6 60.0 4.0 0.0
